Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
20-Jan-2026,"INR 799,075",90.0,Nuzahat Parveen,27-Jan-2026 04:33 PM,DURGA_0001.pdf (239.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2026_REDUP_1104450_7,2124/EE/RED/2025-26/30-12-2025,"Const. Of C. C Road and nali from H/O Shri Ramdatta pal Foji to H/O Satendra yadav in side gali of jai Durga Dharmkanta,Buddavihar colony,rada raman road Mainpuri.",1.0,5797369.0,SUSHILA CONSTRUCTION,INR,"799,075",1,5797393,shri manoj yadav,10-Jan-2026 04:23 PM,Rejected-Finance,L-2,20-Jan-2026 05:12 PM,Finance,Financial bid,Nuzahat Parveen,19-Jan-2026 11:09 AM,,BOQ Comparative Chart,Er.Nuzhat Parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,14-Jan-2026 04:02 PM,19-Jan-2026 10:00 AM,techsummary_2038130.pdf (304.81 KB),Technical,02 BIDS RECIVED,Nuzahat Parveen,14-Jan-2026 03:45 PM,,Er.Nuzhat parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,20-Jan-2026 05:12 PM,finsummary_2038130.pdf (304.00 KB),AOC,1,Fee/PreQual/Technical,.pdf,Technical bid,Executive engineer,E.E.RED OFFICE VIKAS BHAWAN MAINPURI,1.0,SBI Bank,"16,000",Yes,fixed,,Nil,Nil,766.0,Nil,Nil,No,"Const. Of C. C Road and nali from H/O Shri Ramdatta pal Foji to H/O Satendra yadav in side gali of jai Durga Dharmkanta,Buddavihar colony,rada raman road Mainpuri.","Const. Of C. C Road and nali from H/O Shri Ramdatta pal Foji to H/O Satendra yadav in side gali of jai Durga Dharmkanta,Buddavihar colony,rada raman road Mainpuri.",Please refer Tender documents. ,NA ,"7,99,875",Civil Works - Others,NA ,Tender,90.0,90.0,mainpuri,205001.0,NA ,NA ,NA ,E.E.RED OFFICE VIKAS BHAWAN MAINPURI,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2124/EE/RED/2025-26/30-12-2025,2026_REDUP_1104450_7,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,09-Jan-2026 10:00 AM,14-Jan-2026 02:30 PM,09-Jan-2026 10:00 AM,14-Jan-2026 02:00 PM,NA ,NA ,09-Jan-2026 10:00 AM,14-Jan-2026 02:00 PM,19-Jan-2026 10:00 AM,AOC
,,,,,,,,,,,,,,,2,5797369,SUSHILA CONSTRUCTION,10-Jan-2026 04:13 PM,Accepted-AOC,L-1,27-Jan-2026 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
