Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
04/EE/2025-26(LOT1),04/EE/2025-26(LOT1),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Meerut,250001.0,NA ,NA ,NA ,Meerut,No ,No,"1,35,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,As per NIT,1.0,SBI Bank,EXECUTIVE ENGINEER,"Office Of EE MGCCD6, Meerut",1.0,04/EE/2025-26(LOT1),Date,,27-Aug-2025 11:00 AM,03-Sep-2025 02:00 PM,27-Aug-2025 11:00 AM,03-Sep-2025 12:00 PM,NA ,NA ,27-Aug-2025 11:00 AM,03-Sep-2025 12:00 PM,08-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",04/EE/2025-26,2025_UPIDC_1068849_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,AOC,Himanshu Dharia,Internal,S N Upendra Rohit,himanshu dharia,08-Sep-2025 09:27 AM,08-Sep-2025 11:00 AM,techsummary_1950031.pdf (232.45 KB),Finance,02 bidders Submited Your Bid,himanshu dharia,18-Sep-2025 10:21 AM,finance_1950031.pdf,BOQ Comparative Chart,Himanshu Dharia,Internal,Rohit Kumar SANJEET NARAYAN UPENDRA,himanshu dharia,15-Jan-2026 05:22 PM,finsummary_1950031.pdf (21.71 KB),Technical,02 Bidder admitted Bid,himanshu dharia,08-Sep-2025 09:17 AM,technical_1950031.pdf,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",2025_UPIDC_1068849_1,04/EE/2025-26,04/EE/2025-26(LOT1),1.0,5511735.0,Kedar Traders,INR,"1,309,677.49",1,5511735,Kedar Traders,03-Sep-2025 02:30 AM,Accepted-AOC,L1,16-Jan-2026 04:56 PM,07-Nov-2026,"INR 1,309,677.49",90.0,himanshu dharia,16-Jan-2026 04:56 PM,boqcomparativechartlot1.pdf (22.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,As per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5514367,VK CONSTRUCTION,03-Sep-2025 02:10 AM,Rejected-Finance,L2,15-Jan-2026 05:22 PM,,,,,,,,AOC
