Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
05-Dec-2025 06:00 PM,22-Dec-2025 10:00 AM,05-Dec-2025 06:00 PM,20-Dec-2025 06:00 PM,NA ,NA ,05-Dec-2025 06:00 PM,20-Dec-2025 06:00 PM,31-Dec-2025 02:00 PM,UP STATE WAREHOUSING CORPORATION,2025122639-1,2025_UPSWC_1096142_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,Repair/Construction of UPSWC Godowns at Ramkot (Sitapur) Part-A,Repair/Construction of UPSWC Godowns at Ramkot (Sitapur) Part-A,Only registered contractor with UPSWC can apply ,NA ,"98,21,742",Civil Works,Maintenance /Construction Work ,Tender,90.0,240.0,Ramkot (Sitapur),261001.0,Head Office UPSWC ,U.P. State warehousing corporation New Hyderabad Lucknow 226007 ,18-Dec-2025 02:00 PM ,Head Office UPSWC,No ,No,"1,96,500",No,fixed,,U.P. State warehousing corporation,Lucknow,"1,180",U.P. State warehousing corporation,Lucknow,No,1.0,RTGS - RTGS Payment,Managing Director UPSWC,U.P. State warehousing corporation New Hyderabad Lucknow 226007,AOC,Finance,Financial Bid Result,Madan Pal Singh,02-Jan-2026 02:00 PM,finance_2017734.pdf,BOQ Comparative Chart,Sachiv,Internal,"Sachiv (Chairperson), In Charge E.E.-Civil (Co-Ordinator), Manager Fin., Dy. Manager Fin.(Manish Sonkar), Sr. Acc. Officer (Suraj Rai), Sr. Acc. Officer (Rakesh Rawat), J.E. Civil, N.C.Joshi(Jr. Ass.)",Madan Pal Singh,30-Dec-2025 08:37 PM,31-Dec-2025 02:00 PM,techsummary_2017734.pdf (465.51 KB),Technical,Technical Bid Result,Madan Pal Singh,30-Dec-2025 07:00 PM,technical_2017734.pdf,Sachiv,Internal,"Junior Office Assistant, Junior Engineer, Rakesh Kumar Rawat Senior Account Officer, Suraj Rai Senior Account Officer,Dy. Manager Finance, Manager Finance, Incharge Excutive Engineer",Madan Pal Singh,02-Jan-2026 03:03 PM,finsummary_2017734.pdf (716.48 KB),09-Jan-2026,"INR 8,348,480.84",240.0,Rakesh Kumar Rawat,27-Jan-2026 03:37 PM,ramkA.pdf (610.00 KB),Work Award,1.0,5757767.0,M/s satyavir singh contractor,INR,"8,348,480.84",UP STATE WAREHOUSING CORPORATION,2025_UPSWC_1096142_1,2025122639-1,Repair/Construction of UPSWC Godowns at Ramkot (Sitapur) Part-A,1,5756261,Ankur Constructions,19-Dec-2025 10:34 AM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 03:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5753877,A.T.CONS.,17-Dec-2025 09:16 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 03:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5749485,BIJNOR CONSTRUCTION and SUPPLIERS,17-Dec-2025 11:15 AM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 03:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5759345,DILEEP KUMAR GUPTA,20-Dec-2026 12:24 AM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 03:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5759153,JAFARGANJ CONSTRUCTION,20-Dec-2025 02:42 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 03:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5759320,JMD ENTERPRISES,20-Dec-2025 03:49 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 03:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5754026,MAA DURGA CONSTRUCTION,17-Dec-2025 10:33 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 03:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5758111,M/s. Aakash Enterprises,19-Dec-2025 10:34 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 03:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5755848,M/S A.N CONSTRUCTIONS,18-Dec-2025 10:38 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 03:38 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5757337,M/S MAA VAISHNO CONSTRUCTION,20-Dec-2025 04:33 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 03:38 PM,AOC
