S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
1.0,5639251.0,NAVDURGA BUILDCON Pvt. Ltd.,INR,"51,904,285.31",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1083328_1,YEA/GM(PROJECT)/2025/432 DT-16/10/2025,"Construction and Development of Common Infrastructure Facility (CSF-06) Bio-material testing building in Medical Device Park plot no- F-14 at Sector-28, YEIDA. WC-04",1.0,5625299.0,JAI SHIVA INFRA PROJECTS PRIVATE LIMITED,04-Nov-2025 01:29 PM,Rejected-Finance,L2,22-Dec-2025 04:35 PM,22-Dec-2025,"INR 51,904,285.31",210.0,VIKAS KUMAR,16-Jan-2026 12:40 PM,AOC432_1.pdf (711.00 KB),AOC,Committee,Internal,Committee,VIKAS KUMAR,22-Dec-2025 04:35 PM,finsummary_1984366.pdf (120.47 KB),Technical,UNDER EVALUATION,VIKAS KUMAR,05-Dec-2025 12:44 PM,,Committee,Internal,Committee,VIKAS KUMAR,05-Dec-2025 12:47 PM,05-Dec-2025 04:00 PM,techsummary_1984366.pdf (1164.40 KB),Finance,EVALUATION,VIKAS KUMAR,22-Dec-2025 04:22 PM,,BOQ Comparative Chart,AOC,"Construction and Development of Common Infrastructure Facility (CSF-06) Bio-material testing building in Medical Device Park plot no- F-14 at Sector-28, YEIDA. WC-04","Construction and Development of Common Infrastructure Facility (CSF-06) Bio-material testing building in Medical Device Park plot no- F-14 at Sector-28, YEIDA. WC-04",Please refer Tender documents. ,NA ,"6,52,47,373",Civil Works,NA ,Tender,90.0,210.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,"6,770",Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/432 DT-16/10/2025,2025_YEIDA_1083328_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",1.0,Corrigendum,Date,,17-Oct-2025 06:55 PM,06-Nov-2025 11:00 AM,17-Oct-2025 06:55 PM,04-Nov-2025 05:00 PM,NA ,NA ,17-Oct-2025 06:55 PM,04-Nov-2025 05:00 PM,05-Dec-2025 04:00 PM,1.0,SBI Bank,"13,05,000",No,fixed,,Nil,Nil,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,AOC
,,,,,,,,,2.0,5639251.0,NAVDURGA BUILDCON Pvt. Ltd.,30-Oct-2025 02:36 PM,Accepted-AOC,L1,16-Jan-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3.0,5651841.0,SHUBHAM BUILDERS,04-Nov-2025 03:44 PM,Rejected-Finance,L3,22-Dec-2025 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,AOC
