EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"20,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical,"3,000",Nil,Nil,No,1.0,Date Corrigendum,Date,,Information And Public Relation Department UP,69/IPRD/2026,2026_DIPR_1104553_1,Yes,Open Tender,Fixed-rate,Services,2.0,No,No,Online,No,No,No,08-Jan-2026 10:00 AM,16-Jan-2026 03:00 PM,08-Jan-2026 10:00 AM,16-Jan-2026 02:00 PM,NA ,NA ,08-Jan-2026 10:00 AM,16-Jan-2026 02:00 PM,21-Jan-2026 11:30 AM,"Rate for tableau of National Health Mission, Republic Day-2026 in the parade to be organized in Lucknow.","Rate for tableau of National Health Mission, Republic Day-2026 in the parade to be organized in Lucknow.",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,90.0,5.0,LUCKNOW,226001.0,NA ,NA ,NA ,PT DEENDAYAL UPADHYAY COMPLEX,No ,No,DIRECTOR INFORMATION,PT DEENDAYAL UPADHYAY COMPLEX 16 Park Road Hazratganj Lucknow,AOC,1,5805843,Atul Advertising,15-Jan-2026 08:06 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,20-Jan-2026 06:12 PM,21-Jan-2026,"INR 1,350,000",5.0,SATISH CHANDRA BHARTI,21-Jan-2026 05:51 PM,AOC.pdf (153.00 KB),Director Information,Internal,,SATISH CHANDRA BHARTI,20-Jan-2026 06:15 PM,21-Jan-2026 11:30 AM,techsummary_2037747.pdf (379.40 KB),Finance,Ok,SATISH CHANDRA BHARTI,21-Jan-2026 05:46 PM,finance_2037747.pdf,BOQ Comparative Chart,Technical,Ok,SATISH CHANDRA BHARTI,20-Jan-2026 06:12 PM,technical_2037747.pdf,Information And Public Relation Department UP,2026_DIPR_1104553_1,69/IPRD/2026,"Rate for tableau of National Health Mission, Republic Day-2026 in the parade to be organized in Lucknow.",Director Information,Internal,,SATISH CHANDRA BHARTI,21-Jan-2026 05:48 PM,finsummary_2037747.pdf (147.84 KB),1.0,5803788.0,image and Creation,INR,"1,350,000",AOC
,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5803788,image and Creation,14-Jan-2026 02:37 PM,Accepted-AOC,Ok,21-Jan-2026 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5800758,Shobha Publicity,14-Jan-2026 12:02 PM,Not Admitted-Finance,Not qualified for AOC,21-Jan-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
