Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
AKHILESH KUMAR SINGH,Internal,,akhilesh kumar singh,18-Nov-2025 06:54 PM,18-Nov-2025 06:55 PM,techsummary_1998271.pdf (195.86 KB),05-Dec-2025,"INR 203,782",10.0,akhilesh kumar singh,09-Jan-2026 04:36 PM,AOCRamprMC.pdf (59.00 KB),Technical,TECHNICAL SUMMARY REPORT,akhilesh kumar singh,18-Nov-2025 05:12 PM,,Finance,Financial Summary Report,akhilesh kumar singh,05-Dec-2025 08:37 PM,finance_1998271.pdf,BOQ Comparative Chart,AKHILESH KUMAR SINGH,Internal,,akhilesh kumar singh,05-Dec-2025 09:11 PM,finsummary_1998271.pdf (195.85 KB),1.0,5664059.0,UMA SHANKAR TRIPATHI,INR,"203,782","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",2025_UPIDC_1083668_54,01/EE/2025-26,Silt Clearance/Scraping work of Rampur Main Canal. (km 0.00 to 8.100),1,5671757,DEV CONTRACTOR,13-Nov-2025 05:56 PM,Not Admitted-Fee/PreQual/Technical,Others-TECHNICALLY NOT FIT.,18-Nov-2025 05:12 PM,AOC,1.0,Fee/PreQual/Technical,.pdf,Tendernotice,"35,300",Yes,fixed,,Nil,Nil,Silt Clearance/Scraping work of Rampur Main Canal. (km 0.00 to 8.100),Silt Clearance/Scraping work of Rampur Main Canal. (km 0.00 to 8.100),Please refer Tender documents. ,NA ,"3,53,000",Civil Works - Canal,NA ,Tender,90.0,20.0,Bhinga Shrawasti,271840.0,NA ,NA ,NA ,Chittaurhgarh Bandh Nirman Khand Balrampur,No ,No,07-Nov-2025 10:00 AM,14-Nov-2025 03:00 PM,07-Nov-2025 10:00 AM,14-Nov-2025 02:00 PM,NA ,NA ,07-Nov-2025 10:00 AM,14-Nov-2025 02:00 PM,18-Nov-2025 06:55 PM,1.0,SBI Bank,Executive Engineer,Chittaurhgarh Bandh Nirman Khand Balrampur Saryu Nahar Colony Balrampur,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",01/EE/2025-26,2025_UPIDC_1083668_54,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,677.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5671524,M/S ANAND KUMAR,12-Nov-2025 06:28 PM,Not Admitted-Fee/PreQual/Technical,Others-TECHNICALLY NOT FIT.,18-Nov-2025 05:12 PM,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5674870,M/S SHRI BALA JI CONSTRUCTION,14-Nov-2025 09:05 AM,Rejected-Finance,L3,05-Dec-2025 09:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5674752,RAMTIRATH MISHRA (RAMTIRATH MISHRA CONTRACTOR),13-Nov-2025 11:06 PM,Not Admitted-Fee/PreQual/Technical,Others-TECHNICALLY NOT FIT.,18-Nov-2025 05:12 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5675523,SHUBHAM TRIPATHI,14-Nov-2025 09:23 AM,Rejected-Finance,L2,05-Dec-2025 09:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5664059,UMA SHANKAR TRIPATHI,14-Nov-2025 09:30 AM,Accepted-AOC,AOC,09-Jan-2026 04:36 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
