Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
30-Dec-2025,"INR 1,738,382.33",60.0,Charan Singh Arya,02-Jan-2026 02:14 PM,LOI2.pdf (778.00 KB),Contract Value Rs. 1738382.33,1,5775681,M. I. CONSTRUCTIN,28-Dec-2025 12:49 AM,Rejected-AOC,IInd Lowest Rate,02-Jan-2026 02:14 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2025_SCIDC_1099588_2,981-2/E.E. BLY/E-Tender/BLY/2025-26 Dt. 16.12.2025,"Construction of Drain Work at Vill. Pachua in main Road to Mangan Sen House, Panchayat House (Vidhayak Nidhi)",1.0,5773544.0,Syed Construction,INR,"1,738,382.33",Finance,Financial Bid Opening Summary,Charan Singh Arya,30-Dec-2025 07:21 PM,finance_2029906.pdf,BOQ Comparative Chart,Charan Singh Arya,Internal,"Charan Singh Arya, Satya Pal Singh, Bhaskar Mishra",Charan Singh Arya,30-Dec-2025 12:20 PM,30-Dec-2025 12:30 PM,techsummary_2029906.pdf (285.64 KB),Technical,Technical Bid Opening Summary,Charan Singh Arya,30-Dec-2025 12:07 PM,technical_2029906.pdf,Charan Singh Arya,Internal,"Charan Singh Arya, Satya Pal Singh, Bhaskar Mishra",Charan Singh Arya,30-Dec-2025 07:31 PM,finsummary_2029906.pdf (787.52 KB),AOC,Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly","1,652",EE UPSCIDCO,BAREILLY,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,981-2/E.E. BLY/E-Tender/BLY/2025-26 Dt. 16.12.2025,2025_SCIDC_1099588_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,24-Dec-2025 11:00 AM,29-Dec-2025 02:00 PM,24-Dec-2025 11:00 AM,29-Dec-2025 01:00 PM,NA ,NA ,24-Dec-2025 11:00 AM,29-Dec-2025 01:00 PM,30-Dec-2025 12:30 PM,1.0,RTGS - RTGS Payment,"34,800",No,fixed,,EE UPSCIDCO,Bareilly,"Construction of Drain Work at Vill. Pachua in main Road to Mangan Sen House, Panchayat House (Vidhayak Nidhi)","Construction of Drain Work at Vill. Pachua in main Road to Mangan Sen House, Panchayat House (Vidhayak Nidhi)","Construction of Drain Work at Vill. Pachua in main Road to Mangan Sen House, Panchayat House (Vidhayak Nidhi) ",NA ,"17,38,904",Civil Works - Roads,Construction of Drain Work at Vill. Pachua ,Tender,90.0,60.0,Bareilly,243001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ",AOC
,,,,,,,2,5773544,Syed Construction,27-Dec-2025 12:06 AM,Accepted-AOC,Ist Lowest Rate,02-Jan-2026 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,AOC
