Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
13-Dec-2025,"INR 209,295",30.0,Bipin Bihari Singh,02-Jan-2026 08:13 PM,4.pdf (191.00 KB),attached,1,5580846,AWADH CONSTRUCTION AND INTERIERS,04-Oct-2025 09:00 AM,Accepted-AOC,as per boq,02-Jan-2026 08:13 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",2025_UPIDC_1077402_4,01/EE/2025-26,Silt clearance of Madhopur Dy. from km. 0.000 to 5.400,1.0,5580846.0,AWADH CONSTRUCTION AND INTERIERS,INR,"209,295",Finance,attached,Bipin Bihari Singh,18-Nov-2025 05:03 PM,finance_1969019.pdf,BOQ Comparative Chart,Bipin Bihari Singh,Internal,,Bipin Bihari Singh,13-Oct-2025 01:51 PM,13-Oct-2025 03:00 PM,techsummary_1969019.pdf (317.80 KB),Technical,attached,Bipin Bihari Singh,13-Oct-2025 12:24 PM,technical_1969019.pdf,BIPIN BIHARI SINGH,Internal,attached,Bipin Bihari Singh,18-Nov-2025 05:05 PM,finsummary_1969019.pdf (317.80 KB),AOC,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",01/EE/2025-26,2025_UPIDC_1077402_4,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,677.0,Nil,Nil,No,Silt clearance of Madhopur Dy. from km. 0.000 to 5.400,Silt clearance of Madhopur Dy. from km. 0.000 to 5.400,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,NA ,Gorakhpur,273009.0,NA ,NA ,NA ,IRRIGATION DIVISION GORAKHPUR,No ,No,1,Fee/PreQual/Technical,.pdf,BID,"5,000",Yes,fixed,,Nil,Nil,EXECUTIVE ENGINEER,EXECUTIVE ENGINEER IRRIGATION DIVISION GORAKHPUR,27-Sep-2025 10:00 AM,04-Oct-2025 03:00 PM,27-Sep-2025 10:00 AM,04-Oct-2025 12:00 PM,NA ,NA ,27-Sep-2025 10:00 AM,04-Oct-2025 12:00 PM,13-Oct-2025 03:00 PM,AOC
,,,,,,,2,5580019,M/S MAA SAPATI ENTERPRISES,04-Oct-2025 11:22 AM,Rejected-Finance,As per BOQ,18-Nov-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,AOC
