Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Executive Engineer,Vikas Bhawan Kasganj Room Non 20,1,Fee/PreQual/Technical,.pdf,Technical bid,Vrahad gosanrachchad kendra Munnavarpur Gadiya block soron ke gate se mukhya sarak tak khadnja karya,Vrahad gosanrachchad kendra Munnavarpur Gadiya block soron ke gate se mukhya sarak tak khadnja karya,Please refer Tender documents. ,NA ,"14,45,000",Civil Works,NA ,Tender,90.0,90.0,kasganj,207123.0,02-01-2026 ,vikas Bhawan kasganj room no 19 ,02-Jan-2026 12:00 PM ,Vikas Bhawan Kasganj Room Non 20,No ,No,29-Dec-2025 10:00 AM,06-Jan-2026 12:30 PM,29-Dec-2025 10:00 AM,06-Jan-2026 12:00 PM,NA ,NA ,29-Dec-2025 10:00 AM,06-Jan-2026 12:00 PM,07-Jan-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE KASGANJ,661/eered/2025-26 Dt 15-12-2025,2025_REDUP_1101433_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"30,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,354",Nil,Nil,No,AOC,Executive Engineer,Internal,"A E RED ,D A O RED Kasganj",Dinesh Singh,27-Jan-2026 01:58 PM,finsummary_2030093.pdf (173.90 KB),Technical,Technical summary,Dinesh Singh,06-Jan-2026 01:36 PM,technical_2030093.pdf,Exe.Eng.,Internal,"A.E. RED ,D A O RED Kasganj",Dinesh Singh,06-Jan-2026 02:11 PM,07-Jan-2026 03:00 PM,techsummary_2030093.pdf (134.09 KB),Finance,Fsummary,Dinesh Singh,27-Jan-2026 01:52 PM,finance_2030093.pdf,BOQ Comparative Chart,1,5786184,RENU CHAUHAN,04-Jan-2026 06:38 PM,Rejected-Finance,L2,27-Jan-2026 01:58 PM,1.0,5785113.0,shri balaji services,INR,"1,697,140",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE KASGANJ,2025_REDUP_1101433_1,661/eered/2025-26 Dt 15-12-2025,Vrahad gosanrachchad kendra Munnavarpur Gadiya block soron ke gate se mukhya sarak tak khadnja karya,27-Jan-2026,"INR 1,697,140",90.0,Dinesh Singh,27-Jan-2026 02:03 PM,LOA.pdf (156.00 KB),With GST,AOC
,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5785113,shri balaji services,04-Jan-2026 10:38 AM,Accepted-AOC,L 1,27-Jan-2026 02:04 PM,,,,,,,,,,,,,,,,,AOC
