S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
1,5755800,Ankur Constructions,18-Dec-2025 10:22 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,1.0,5753956.0,A.T.CONS.,INR,"3,420,333.16",UP STATE WAREHOUSING CORPORATION,2025_UPSWC_1096274_1,2025122675.0,Repair/Construction of UPSWC Godowns at Chitbaragaon (Ballia),14-Jan-2026,"INR 3,420,333.16",120.0,Rakesh Kumar Rawat,27-Jan-2026 02:34 PM,chitbaragaon.pdf (591.00 KB),Work Award,Sachiv,Internal,"Junior Office Assistant, Junior Engineer, Rakesh Kumar Rawat Senior Account Officer, Suraj Rai Senior Account Officer,Dy. Manager Finance, Manager Finance, Incharge Excutive Engineer",Madan Pal Singh,02-Jan-2026 03:26 PM,finsummary_2017986.pdf (716.48 KB),Technical,Technical Bid Result,Madan Pal Singh,30-Dec-2025 07:29 PM,technical_2017986.pdf,Sachiv,Internal,"Sachiv (Chairperson), In Charge E.E.-Civil (Co-Ordinator), Manager Fin., Dy. Manager Fin.(Manish Sonkar), Sr. Acc. Officer (Suraj Rai), Sr. Acc. Officer (Rakesh Rawat), J.E. Civil, N.C.Joshi(Jr. Ass.)",Madan Pal Singh,30-Dec-2025 08:22 PM,31-Dec-2025 02:00 PM,techsummary_2017986.pdf (465.51 KB),Finance,Financial Bid Result,Madan Pal Singh,02-Jan-2026 12:28 PM,finance_2017986.pdf,BOQ Comparative Chart,AOC,Repair/Construction of UPSWC Godowns at Chitbaragaon (Ballia),Repair/Construction of UPSWC Godowns at Chitbaragaon (Ballia),Only registered contractor with UPSWC can apply ,NA ,"40,23,921",Civil Works,Maintenance /Construction Work ,Tender,90.0,120.0,Chitbaragaon (Ballia),221713.0,Head Office UPSWC ,U.P. State warehousing corporation New Hyderabad Lucknow 226007 ,18-Dec-2025 02:00 PM ,Head Office UPSWC,No ,No,"1,180",U.P. State warehousing corporation,Lucknow,No,UP STATE WAREHOUSING CORPORATION,2025122675.0,2025_UPSWC_1096274_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"80,500",No,fixed,,U.P. State warehousing corporation,Lucknow,1.0,RTGS - RTGS Payment,05-Dec-2025 06:00 PM,22-Dec-2025 10:00 AM,05-Dec-2025 06:00 PM,20-Dec-2025 06:00 PM,NA ,NA ,05-Dec-2025 06:00 PM,20-Dec-2025 06:00 PM,31-Dec-2025 02:00 PM,Managing Director UPSWC,U.P. State warehousing corporation New Hyderabad Lucknow 226007,AOC
2,5753956,A.T.CONS.,17-Dec-2025 09:50 PM,Accepted-AOC,Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,AOC
3,5759064,AVADH KAARYA SOLUTIONS LLP,20-Dec-2025 02:14 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,5749505,BIJNOR CONSTRUCTION and SUPPLIERS,17-Dec-2025 11:34 AM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,5757830,GRACY ENTERPRISES,19-Dec-2025 08:36 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
6,5759097,JAFARGANJ CONSTRUCTION,20-Dec-2025 02:23 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
7,5753999,MAA DURGA CONSTRUCTION,17-Dec-2025 10:17 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
8,5758118,M/s. Aakash Enterprises,19-Dec-2025 10:39 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
9,5755811,M/S A.N CONSTRUCTIONS,18-Dec-2025 10:24 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
10,5757924,M/S KRISHNA TRADERS,19-Dec-2025 09:09 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
11,5753888,M/S MAS CONSTRUCTION,17-Dec-2025 09:21 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
12,5757260,M/S YASH ENTERPRISES,19-Dec-2025 04:19 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
13,5758265,S.D ENTERPRISES,20-Dec-2025 12:54 AM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
14,5753712,SPACE ENGINEERS AND CONTRACTORS,17-Dec-2025 07:15 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-Dec-2025 07:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
15,5755595,SUMAN ENTERPRISES,18-Dec-2025 09:09 PM,Rejected-AOC,Not Selected From lottery system,27-Jan-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
