Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,750",Nil,Nil,No,26-May-2026 12:44 AM,06-Oct-2025 12:30 PM,29-Sep-2025 10:00 AM,06-Oct-2025 11:00 AM,NA ,NA ,29-Sep-2025 10:00 AM,06-Oct-2025 11:00 AM,27-Oct-2025 10:45 AM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,e-Document,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh",01/SE/2025-26,2025_UPIDC_1078360_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Lot-9,Renovation work of service road,Please refer Tender documents. ,NA ,"57,92,000",Civil Works,NA ,Tender,90.0,30.0,AZAMGARH,276001.0,AZAMGARH ,Office Superintending Engineer 14th Circle Irrigation Work Azamgarh ,30-Sep-2025 01:00 PM ,AZAMGARH,No ,No,Superintending Engineer,Office Superintending Engineer 14th Circle Irrigation Work Azamgarh,"1,16,000",Yes,fixed,,Nil,Nil,AOC,Technical,1 Not Admitted and 6 Admitted,Kamani Kant Rai,21-Oct-2025 02:06 PM,technical_1971322.pdf,K.K.RAI,Internal,,Kamani Kant Rai,04-Jan-2026 03:53 PM,finsummary_1971322.pdf (743.70 KB),Finance,ALL Admitted,Kamani Kant Rai,18-Dec-2025 06:51 PM,,BOQ Comparative Chart,K.K. Rai,Internal,,Kamani Kant Rai,24-Oct-2025 10:43 AM,27-Oct-2025 10:45 AM,techsummary_1971322.pdf (803.24 KB),04-Jan-2026,"INR 5,800,000",30.0,Kamani Kant Rai,04-Jan-2026 03:58 PM,Lot_9.pdf (744.00 KB),1,5585206,arvind kumar yadav,05-Oct-2025 08:42 PM,Accepted-AOC,L1,04-Jan-2026 03:58 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh",2025_UPIDC_1078360_9,01/SE/2025-26,Lot-9,1.0,5585206.0,arvind kumar yadav,INR,"4,793,819.5",AOC
,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5586247,Ms A S Construction,06-Oct-2025 10:33 AM,Rejected-AOC,L4,04-Jan-2026 03:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5583524,M/S KRISHI SEWA KENDRA,05-Oct-2025 02:53 PM,Rejected-Technical,Not Qualified,24-Oct-2025 10:43 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5585949,M/s Rajendra Prasad Srivastava,06-Oct-2025 03:31 AM,Rejected-AOC,L2,04-Jan-2026 03:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5584254,M/S SHRI RAM SINGH,06-Oct-2025 10:08 AM,Rejected-AOC,L5,04-Jan-2026 03:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5581979,M/s Uday Construction,05-Oct-2025 07:12 PM,Rejected-AOC,L3,04-Jan-2026 03:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5583498,SURENDRA PRATAP,05-Oct-2025 02:58 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Oct-2025 02:06 PM,,,,,,,,,,AOC
