S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,5812734.0,VISEN ASSOCIATE,INR,"1,279,360",Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Siar,2026_RDUP_1105776_1,1629 Date 12-01-2026 Lot No 3,graam sabha haldiraamapur ke panisara mainar par bahuta jaane vaale raaste par pooliya ka nirmaan kaary,Technical,Bid Opening Summary,FAISAL ALAM,19-Jan-2026 04:15 PM,,"FAISAL ALAM, BDO, DILIP KUMAR KHARWAR, JE RED, MANOJ KUMAR SINGH, ADO P",Internal,,FAISAL ALAM,20-Jan-2026 07:08 PM,finsummary_2040249.pdf (240.07 KB),"FAISAL ALAM, BDO, DILIP KUMAR KHARWAR, JE RED, MANOJ KUMAR SINGH, ADO P",Internal,,FAISAL ALAM,19-Jan-2026 04:59 PM,19-Jan-2026 05:00 PM,techsummary_2040249.pdf (240.07 KB),Finance,Bid Opening Summary,FAISAL ALAM,20-Jan-2026 05:43 PM,,BOQ Comparative Chart,1.0,5813051.0,ASHIRWAD ASSOCIATE,19-Jan-2026 01:20 AM,Rejected-AOC,L3,20-Jan-2026 07:24 PM,20-Jan-2026,"INR 1,279,360",90.0,FAISAL ALAM,20-Jan-2026 07:24 PM,3.pdf (58.00 KB),AOC,AOC,500.0,BDO SIAR,SIAR,No,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,graam sabha haldiraamapur ke panisara mainar par bahuta jaane vaale raaste par pooliya ka nirmaan kaary,graam sabha haldiraamapur ke panisara mainar par bahuta jaane vaale raaste par pooliya ka nirmaan kaary,NIT ,NA ,"12,80,000",Civil Works,NA ,Tender,90.0,90.0,KP SIAR,221715.0,NA ,NA ,NA ,BDO OFFICE SIAR,No ,No,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Siar,1629 Date 12-01-2026 Lot No 3,2026_RDUP_1105776_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"25,600",No,percentage,2.0%,BDO SIAR,SIAR,BDO SIAR,BDO OFFICE SIAR,13-Jan-2026 11:00 AM,19-Jan-2026 04:00 PM,13-Jan-2026 11:00 AM,19-Jan-2026 03:00 PM,NA ,NA ,13-Jan-2026 11:00 AM,19-Jan-2026 03:00 PM,19-Jan-2026 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5813557.0,MAHADEV ASSOCIATE,19-Jan-2026 11:28 AM,Rejected-AOC,L2,20-Jan-2026 07:24 PM,,,,,,,,AOC,,,,,2,BC - Bankers Cheque,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5812734.0,VISEN ASSOCIATE,18-Jan-2026 09:28 PM,Accepted-AOC,L1,20-Jan-2026 07:24 PM,,,,,,,,AOC,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
