S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5534264.0,M/s KUSH ENGINEERING WORKS,INR,"1,693,207.4",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1071089_4,YEA/OSD(M)/2025/301 DT-29/08/2025,Operation and maintenance of 03 Nos tubewell in R R Jewar Bangar Phase-1 yeida (WC-E M-03),1.0,5536649.0,M/S GUPTA ENTERPRISES,15-Sep-2025 04:36 PM,Rejected-Finance,L3,13-Jan-2026 01:00 PM,13-Jan-2026,"INR 1,693,207.4",365.0,MAHRAM SINGH,13-Jan-2026 01:06 PM,kush.pdf (194.00 KB),AOC,Committee,Internal,Committee,MAHRAM SINGH,04-Nov-2025 02:24 PM,04-Nov-2025 03:00 PM,techsummary_1954446.pdf (675.49 KB),Finance,UNDER EVALUATION,MAHRAM SINGH,13-Jan-2026 12:56 PM,,BOQ Comparative Chart,Committee,Internal,Committee,MAHRAM SINGH,13-Jan-2026 01:00 PM,finsummary_1954446.pdf (194.50 KB),Technical,EVALUATION,MAHRAM SINGH,04-Nov-2025 02:23 PM,,AOC,"43,000",No,fixed,,Nil,Nil,Operation and maintenance of 03 Nos tubewell in R R Jewar Bangar Phase-1 yeida (WC-E M-03),Operation and maintenance of 03 Nos tubewell in R R Jewar Bangar Phase-1 yeida (WC-E M-03),Please refer Tender documents. ,NA ,"21,18,893",Electrical Works,NA ,Tender,90.0,365.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/301 DT-29/08/2025,2025_YEIDA_1071089_4,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,03-Sep-2025 06:55 PM,17-Sep-2025 11:00 AM,03-Sep-2025 06:55 PM,15-Sep-2025 05:00 PM,NA ,NA ,03-Sep-2025 06:55 PM,15-Sep-2025 05:00 PM,04-Nov-2025 03:00 PM,1.0,SBI Bank,OSD(M),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ET",840.0,Nil,Nil,No,AOC
,,,,,,,,,2.0,5534264.0,M/s KUSH ENGINEERING WORKS,14-Sep-2025 05:49 PM,Accepted-AOC,L1,13-Jan-2026 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,AOC
,,,,,,,,,3.0,5531483.0,M/S NAV ENTERPRISES,15-Sep-2025 11:53 AM,Rejected-Finance,L2,13-Jan-2026 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,AOC
