S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1,5819529,M/S ABDUL WAHAB CONTRACTOR,22-Jan-2026 06:56 PM,Rejected-Finance,found L2,30-Jan-2026 02:52 PM,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR,2026_CEMBD_1106853_9,115/E-Ten/25-26_Dt_14-01-26,Patch repair work on Village roads under the Assistant Engineer-Vth,1.0,5819262.0,R.N. CONTRACTOR,INR,"1,462,725",30-Jan-2026,"INR 1,462,725",120.0,Krishan Vir,30-Jan-2026 02:54 PM,sampDF.pdf (194.00 KB),SUPERINTENDING ENGINEER RAMPUR CIRCLE PWD RAMPUR,Internal,,Krishan Vir,30-Jan-2026 02:52 PM,finsummary_2042222.pdf (193.84 KB),Technical,Technical Bid of all contractor are downloaded successfully.,Gaurav Singh,24-Jan-2026 02:11 PM,technical_2042222.pdf,SUPERINTENDING ENGINEER RAMPUR CIRCLE PWD RAMPUR,Internal,,Krishan Vir,30-Jan-2026 01:06 PM,30-Jan-2026 02:00 PM,techsummary_2042222.pdf (280.52 KB),Finance,Financial Bids of all contractors are downloaded successfully.,Krishan Vir,30-Jan-2026 02:38 PM,finance_2042222.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,Patch repair work on Village roads under the Assistant Engineer-Vth,Patch repair work on Village roads under the Assistant Engineer-Vth,Please refer Tender documents. ,NA ,"25,00,000",Civil Works - Roads,NA ,Tender,90.0,120.0,Rampur,244901.0,"EXECUTIVE ENGINEER, PROVINCIAL DIV., PWD, RAMPUR ","EXECUTIVE ENGINEER, PROVINCIAL DIV., PWD, RAMPUR ",21-Jan-2026 12:00 PM ,"EXECUTIVE ENGINEER, PROVINCIAL DIV., PWD, RAMPUR",No ,No,17-Jan-2026 10:00 AM,24-Jan-2026 12:30 PM,17-Jan-2026 10:00 AM,24-Jan-2026 12:00 PM,NA ,NA ,17-Jan-2026 10:00 AM,24-Jan-2026 12:00 PM,30-Jan-2026 02:00 PM,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR,115/E-Ten/25-26_Dt_14-01-26,2026_CEMBD_1106853_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,50,000",Yes,fixed,,Nil,Nil,854.0,Nil,Nil,No,"EXECUTIVE ENGINEER, PROVINCIAL DIV., PWD, RAMPUR","EXECUTIVE ENGINEER, PROVINCIAL DIV., PWD, RAMPUR",1,Fee/PreQual/Technical,.pdf,E_1_Sheet_Prahari,AOC
2,5819262,R.N. CONTRACTOR,22-Jan-2026 04:58 PM,Accepted-AOC,found L1,30-Jan-2026 02:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,PRICE_BID,AOC
