Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",03/EE/2025-26,2025_UPIDC_1081194_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"4,000",Yes,fixed,,Nil,Nil,SILT CLEARANCE AND SCRAPING OF KIRATPUR MR. FROM KM 0.000 TO KM 6.710,SILT CLEARANCE AND SCRAPING OF KIRATPUR MR. FROM KM 0.000 TO KM 6.710,02/EE/2025-26 ,NA ,"1,82,000",Civil Works - Canal,NA ,Tender,90.0,NA ,SHAHJAHANPUR U.P,242001.0,NA ,NA ,NA ,SHARDA CANAL DIVISION SHAHJAHANPUR,No ,No,EXECUTIVE ENGNINEER,SHARDA CANAL DIVISION SHAHJAHANPUR,1.0,Fee/PreQual/Technical,.pdf,nit,1.0,SBI Bank,28-Oct-2025 04:00 PM,03-Nov-2025 01:30 PM,28-Oct-2025 04:00 PM,03-Nov-2025 12:30 PM,NA ,NA ,28-Oct-2025 04:00 PM,03-Nov-2025 12:30 PM,07-Nov-2025 01:00 PM,589.0,Nil,Nil,No,AOC,SUNIL KUMAR BHASKAR E.E,Internal,Devendra Kumar Sahai E.E,SUNIL KUMAR BHASKAR,11-Nov-2025 05:59 PM,finsummary_1991222.pdf (926.80 KB),Technical,f,SUNIL KUMAR BHASKAR,06-Nov-2025 01:17 PM,,SUNIL KUMAR BHASKAR E.E SHAHJAHANPUR,Internal,Devendra Kumar Sahai E.E,SUNIL KUMAR BHASKAR,06-Nov-2025 03:01 PM,07-Nov-2025 01:00 PM,techsummary_1991222.pdf (1647.93 KB),Finance,f,SUNIL KUMAR BHASKAR,07-Nov-2025 01:22 PM,,BOQ Comparative Chart,1,5636693,DREAM WORLD DEVELOPMENT CONSTRUCTION,01-Nov-2025 11:05 PM,Rejected-Finance,Highest Rate Rejected,11-Nov-2025 05:59 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",2025_UPIDC_1081194_2,03/EE/2025-26,SILT CLEARANCE AND SCRAPING OF KIRATPUR MR. FROM KM 0.000 TO KM 6.710,1.0,5648031.0,NDPSY Enterprises,INR,"179,937.99",12-Nov-2025,"INR 179,937.99",15.0,SUNIL KUMAR BHASKAR,06-Jan-2026 03:02 PM,AnyScanner.pdf (572.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5644219,JAI SHIV BHOLE CONSTRUCTION,01-Nov-2025 06:19 PM,Rejected-Finance,Highest Rate Rejected,11-Nov-2025 05:59 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5648031,NDPSY Enterprises,03-Nov-2025 11:22 AM,Accepted-AOC,AOC,06-Jan-2026 03:02 PM,,,,,,,,,,,,,,,,,AOC
