S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5805863.0,M/S SURAJ INFRA,INR,"2,097,635.7",Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-2 PWD Gonda,2026_CEDPW_1104068_1,36/2A Dated 05-01-2026,Special Repair of Chakraut Dubai road to Gursadi Dakkhana Link road in 2025-26,1,5805863,M/S SURAJ INFRA,15-Jan-2026 01:03 PM,Accepted-AOC,As per Letter,20-Jan-2026 12:18 PM,20-Jan-2026,"INR 2,097,635.7",90.0,Vinod Kumar Tripathi,20-Jan-2026 12:18 PM,Fin.pdf (510.00 KB),As per Letter,EE VK Tripathi,Internal,EE VK Tripathi EE PK Tripathi,Vinod Kumar Tripathi,20-Jan-2026 12:16 PM,finsummary_2036477.pdf (509.86 KB),Technical,As per Letter,Vinod Kumar Tripathi,17-Jan-2026 05:35 PM,technical_2036477.pdf,EE VK Tripathi,Internal,EE VK Tripathi EE PK Tripathi,Vinod Kumar Tripathi,17-Jan-2026 05:42 PM,19-Jan-2026 09:00 AM,techsummary_2036477.pdf (509.86 KB),Finance,As per Letter,Vinod Kumar Tripathi,19-Jan-2026 12:53 PM,,BOQ Comparative Chart,AOC,06-Jan-2026 09:00 AM,15-Jan-2026 03:30 PM,06-Jan-2026 09:00 AM,15-Jan-2026 03:00 PM,NA ,NA ,06-Jan-2026 09:00 AM,15-Jan-2026 03:00 PM,19-Jan-2026 09:00 AM,1.0,SBI Bank,Special Repair of Chakraut Dubai road to Gursadi Dakkhana Link road in 2025-26,Special Repair of Chakraut Dubai road to Gursadi Dakkhana Link road in 2025-26,Please refer Tender documents. ,NA ,"21,00,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Office of EE CD-2 PWD Gonda,271001.0,NA ,NA ,NA ,Office of EE CD-2 PWD Gonda,No ,No,EE CD-2 PWD Gonda,Office of EE CD-2 PWD Gonda,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-2 PWD Gonda,36/2A Dated 05-01-2026,2026_CEDPW_1104068_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"2,10,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,E1,900.0,Nil,Nil,No,AOC
,,,,,,,,,2,5804613,M/S VIJAY PRATAP SINGH CONTRACTOR,14-Jan-2026 07:24 PM,Rejected-Finance,R,20-Jan-2026 12:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,AOC
