Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
24-Dec-2025,"INR 2,112,000",30.0,SUNIL KUMAR,13-Jan-2026 04:10 PM,4.pdf (672.00 KB),1,5720317,AK ENTERPRISES,04-Dec-2025 11:43 AM,Accepted-AOC,L1,13-Jan-2026 04:09 PM,1.0,5720317.0,AK ENTERPRISES,INR,"2,112,000","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",2025_UPIDC_1094542_1,06/EE/2025-26/4,Restoration of Service Road from km 2.500 to 5.000 at Ahmadpur Dy,Finance,As per Tender Notice,SUNIL KUMAR,18-Dec-2025 05:10 PM,,BOQ Comparative Chart,Executive Engineer,Internal,Accountant EE,SUNIL KUMAR,10-Dec-2025 04:23 PM,12-Dec-2025 04:00 PM,techsummary_2012944.pdf (609.20 KB),Technical,As per tender notice,SUNIL KUMAR,06-Dec-2025 02:47 PM,,Executive Engineer,Internal,Internal,SUNIL KUMAR,19-Dec-2025 07:21 PM,finsummary_2012944.pdf (26.75 KB),AOC,1.0,SBI Bank,384.0,Nil,Nil,No,"2,25,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",06/EE/2025-26/4,2025_UPIDC_1094542_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Restoration of Service Road from km 2.500 to 5.000 at Ahmadpur Dy,Restoration of Service Road from km 2.500 to 5.000 at Ahmadpur Dy,Please refer tender Documents ,NA ,,Civil Works - Canal,NA ,Tender,90.0,30.0,Ahmadpur Dy,283141.0,NA ,NA ,NA ,Shikohabad,No ,No,Executive Engineer,ICD Firozabad Hq Shikohabad,29-Nov-2025 11:30 AM,04-Dec-2025 04:00 PM,29-Nov-2025 11:30 AM,04-Dec-2025 03:00 PM,NA ,NA ,29-Nov-2025 11:30 AM,04-Dec-2025 03:00 PM,12-Dec-2025 04:00 PM,AOC
,,,,,,2,5721198,M/S ANJUM AKHTAR CONTRACTOR AND SUPPLIERS,04-Dec-2025 02:38 PM,Rejected-Finance,L2,19-Dec-2025 07:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,5720685,M/s SHRI MAHIPAL SINGH,04-Dec-2025 12:39 PM,Rejected-Technical,Not Qualified As per Tender Notice,10-Dec-2025 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
