Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
02-Jan-2026,"INR 1,558,667.89",90.0,Satyaprakash Mishra,02-Jan-2026 03:23 PM,lal.pdf (805.00 KB),AWARD OF CONTRACT,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2025_REDUP_1096291_1,Notice No. 1946 date 24-11-2025,Construction of Inter locking road and nali at Lal Bihara Bhamrauli transport to Abhinav kumar house,1.0,5732383.0,SINGH CONSTRUCTION,INR,"1,558,667.89",1,5731804,m/s dinesh singh,09-Dec-2025 04:57 PM,Rejected-Finance,Higher,29-Dec-2025 01:21 PM,Technical,d,Satyaprakash Mishra,19-Dec-2025 12:08 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,29-Dec-2025 01:21 PM,finsummary_2018026.pdf (458.72 KB),Finance,d,Satyaprakash Mishra,29-Dec-2025 12:06 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,19-Dec-2025 12:30 PM,20-Dec-2025 04:00 PM,techsummary_2018026.pdf (557.73 KB),AOC,"2,500",Nil,Nil,No,Construction of Inter locking road and nali at Lal Bihara Bhamrauli transport to Abhinav kumar house,Construction of Inter locking road and nali at Lal Bihara Bhamrauli transport to Abhinav kumar house,Please refer Tender documents. ,NA ,"15,60,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,"32,000",No,fixed,,Nil,Nil,eeredallahabad,eeredallahabad,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 1946 date 24-11-2025,2025_REDUP_1096291_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,pdf,1.0,SBI Bank,04-Dec-2025 06:00 PM,11-Dec-2025 01:00 PM,04-Dec-2025 06:00 PM,10-Dec-2025 05:00 PM,NA ,NA ,04-Dec-2025 06:00 PM,10-Dec-2025 05:00 PM,20-Dec-2025 04:00 PM,AOC
,,,,,,,,,,,,,,,,2,5732383,SINGH CONSTRUCTION,09-Dec-2025 05:12 PM,Accepted-AOC,accepted,02-Jan-2026 03:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,,,,,,,,,,,,AOC
