Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,2025_UPPRC_1099764_1,48/GM-3/UPPCL/2025-26 DATE-12.12.2025,"Construction of Boundary wall for Rajkiya Mahavidhalaya at Padiyapaar, Jaiswali Distt. Deoria",1.0,5766171.0,M/S DEV CONSTRUCTION,INR,"9,019,192.54",1,5766615,Kartikey enterprises,24-Dec-2025 11:06 AM,Rejected-Technical,Disqualify,12-Jan-2026 06:39 PM,24-Jan-2026,"INR 9,019,192.54",270.0,ANIL KUMAR SINGH,24-Jan-2026 02:31 PM,DEV.pdf (2334.00 KB),L1,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,12-Jan-2026 06:39 PM,13-Jan-2026 12:00 PM,techsummary_2026056.pdf (3651.89 KB),Finance,Attached,ANIL KUMAR SINGH,24-Jan-2026 02:25 PM,finance_2026056.pdf,BOQ Comparative Chart,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,24-Jan-2026 02:28 PM,finsummary_2026056.pdf (2334.30 KB),Technical,Attached,ANIL KUMAR SINGH,12-Jan-2026 06:34 PM,technical_2026056.pdf,AOC,"1,98,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,18-Dec-2025 10:00 AM,24-Dec-2025 04:00 PM,18-Dec-2025 10:00 AM,24-Dec-2025 03:00 PM,NA ,NA ,18-Dec-2025 10:00 AM,24-Dec-2025 03:00 PM,13-Jan-2026 12:00 PM,"Construction of Boundary wall for Rajkiya Mahavidhalaya at Padiyapaar, Jaiswali Distt. Deoria","Construction of Boundary wall for Rajkiya Mahavidhalaya at Padiyapaar, Jaiswali Distt. Deoria",As per bid documents ,NA ,"98,89,000",Civil Works - Buildings,N/A ,Tender,90.0,270.0,Deoria,274001.0,NA ,NA ,NA ,Office of the General Manager Zone-3 UPPCL Lucknow,No ,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,48/GM-3/UPPCL/2025-26 DATE-12.12.2025,2025_UPPRC_1099764_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,General Manager Zone-3 UPPCL Lucknow,Office of the General Manager Zone-3 UPPCL Lucknow,"11,800",Nil,Nil,No,1.0,SBI Bank,AOC
,,,,,,,,,2,5766253,M/S ASTHBHUJA CONSTRUCTION COMPANY,24-Dec-2025 12:08 PM,Rejected-Technical,Disqualify,12-Jan-2026 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5766171,M/S DEV CONSTRUCTION,24-Dec-2025 11:54 AM,Accepted-AOC,L1,24-Jan-2026 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5767585,M/s. R.N.Y. CONSTRUCTION,24-Dec-2025 01:09 PM,Rejected-Technical,Disqualify,12-Jan-2026 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5761117,M/S SAROJANI ASSOCIATES,24-Dec-2025 01:01 PM,Rejected-Finance,L2,24-Jan-2026 02:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5761999,M/s Saroj Kumar Pandey Thikedar,24-Dec-2025 10:14 AM,Rejected-Technical,Disqualify,12-Jan-2026 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5765996,M/s Shri Krishna Chaubey,24-Dec-2025 01:54 PM,Rejected-Technical,Disqualify,12-Jan-2026 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,5762583,M/S SNT,22-Dec-2026 12:25 AM,Rejected-Finance,L3,24-Jan-2026 02:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
