Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
EE MDGC MUZAFFARNAGAR,executive engineer muzaffarnagar division ganga canal muzaffarnagar,854.0,Nil,Nil,No,TN-04/EE/25-26 Muzaffarnagar Khand Ganga Nahar Muzaffarnagar ke antargath Vill Purrbaliyan Nirikshan Bhavan Ki Bhoomi Ki surkasha Hetu Chaardiwari Ka karya Lot No-10,Muzaffarnagar Khand Ganga Nahar Muzaffarnagar ke antargath Vill Purbaliyan Nirikshan Bhavan Ki Bhoomi Ki surkasha Hetu Chaardiwari Ka karya,as per tender notice ,as per tender notice ,"15,50,000",Civil Works,NA ,Tender,90.0,60.0,Muzaffarnagar,251001.0,NA ,NA ,NA ,muzaffarnagar,No ,No,"31,000",No,percentage,2.0%,Nil,Nil,24-Sep-2025 12:46 AM,30-Sep-2025 03:00 PM,24-Sep-2026 12:46 AM,30-Sep-2025 02:00 PM,NA ,NA ,24-Sep-2025 11:00 AM,30-Sep-2025 02:00 PM,18-Oct-2025 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",TN-04/EE/2025-26,2025_UPIDC_1076566_10,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,AOC,1.0,5573940.0,BHAGWATI ENTERPRISES,INR,"1,261,514.45",Finance,FINANCE,SUBHASH CHANDRA,21-Oct-2025 03:12 PM,finance_1967156.pdf,BOQ Comparative Chart,subhash chandra,Internal,MANMOHAN SINGH,SUBHASH CHANDRA,20-Jan-2026 01:39 PM,finsummary_1967156.pdf (1033.72 KB),"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",2025_UPIDC_1076566_10,TN-04/EE/2025-26,TN-04/EE/25-26 Muzaffarnagar Khand Ganga Nahar Muzaffarnagar ke antargath Vill Purrbaliyan Nirikshan Bhavan Ki Bhoomi Ki surkasha Hetu Chaardiwari Ka karya Lot No-10,1,5573940,BHAGWATI ENTERPRISES,30-Sep-2025 08:37 AM,Accepted-AOC,AGG WITH L1,20-Jan-2026 01:42 PM,SUBHASH CHANDRA,Internal,MANMOHAN SINGH,SUBHASH CHANDRA,17-Oct-2025 12:15 AM,18-Oct-2025 04:00 PM,techsummary_1967156.pdf (1033.72 KB),20-Jan-2026,"INR 1,261,514.45",60.0,SUBHASH CHANDRA,20-Jan-2026 01:42 PM,L10.pdf (198.00 KB),AGG WITH L1,Technical,tech,SUBHASH CHANDRA,16-Oct-2025 11:28 PM,technical_1967156.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TD,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5573705,Kedar Traders,30-Sep-2025 02:10 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Oct-2025 11:28 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5573035,Mudit Lal Goel Contractor,29-Sep-2025 07:04 PM,Rejected-AOC,AGG WITH L1,20-Jan-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5572504,VIRENDRA SINGH CONTRACTOR,29-Sep-2025 02:36 PM,Rejected-AOC,AGG WITH L1,20-Jan-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,AOC
