Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
02-Jan-2026,"INR 2,732,859.97",30.0,RAJIV KUMAR SINGH,16-Jan-2026 05:20 PM,Lot3.pdf (559.00 KB),Letter,1,5627675,M/S SINGH CONSTRUCTION,26-Oct-2025 02:08 PM,Rejected-Finance,"Rejected,BeingL-2",06-Nov-2025 04:09 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",2025_UPIDC_1083526_1,E-Tender Notice No 05/EE/2025-26,Sharda Bairaj Banbasa ke ve - sankhya 19 Se 22 ke Madhya D/S Main Lunching Apron ke Kshatigrast C.C Deking kee Marmmat ks karya.,1.0,5632026.0,RAHUL KUMAR MOURYA,INR,"2,732,859.97",Technical,Letter,RAJIV KUMAR SINGH,30-Oct-2025 04:34 PM,technical_1984866.pdf,"Executive Engineer ,Head works Division, Sarda canal Bareilly.",Internal,Letter,RAJIV KUMAR SINGH,06-Nov-2025 04:09 PM,finsummary_1984866.pdf (558.86 KB),Finance,Letter,RAJIV KUMAR SINGH,06-Nov-2025 03:46 PM,finance_1984866.pdf,BOQ Comparative Chart,"Executive Engineer ,Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, I.D, Bareilly.",RAJIV KUMAR SINGH,30-Oct-2025 04:52 PM,04-Nov-2025 11:00 AM,techsummary_1984866.pdf (558.86 KB),AOC,"Executive Engineer ,Head works Division, Sarda can","Executive Engineer, Head works Division, Sarda canal Bareilly.",18-Oct-2025 10:00 AM,28-Oct-2025 02:00 PM,18-Oct-2025 11:00 AM,28-Oct-2025 11:00 AM,NA ,NA ,18-Oct-2025 11:00 AM,28-Oct-2025 11:00 AM,04-Nov-2025 11:00 AM,854.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,1.0,SBI Bank,Sharda Bairaj Banbasa ke ve - sankhya 19 Se 22 ke Madhya D/S Main Lunching Apron ke Kshatigrast C.C Deking kee Marmmat ks karya.,Sharda Bairaj Banbasa ke ve - sankhya 19 Se 22 ke Madhya D/S Main Lunching Apron ke Kshatigrast C.C Deking kee Marmmat ks karya.,Please refer Tender documents. ,NA ,"28,53,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Banbasa,262310.0,NA ,NA ,NA ,"Executive Engineer ,Head works Division, Sarda can",No ,No,"58,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",E-Tender Notice No 05/EE/2025-26,2025_UPIDC_1083526_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,5629200,M/S UDDESHYA TRADERS,26-Oct-2025 12:43 PM,Rejected-Finance,"Rejected,BeingL-3",06-Nov-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,5632026,RAHUL KUMAR MOURYA,27-Oct-2025 05:17 PM,Accepted-AOC,RAHUL KUMAR MOURYA L1,16-Jan-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
