Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
19-Jan-2026,"INR 11,270,075.7",330.0,Sanjeev Saxena,22-Jan-2026 07:22 PM,BOQBOUNDARYWALLLOA.pdf (734.00 KB),L1,1.0,5759805.0,ANGLE CONSTRUCTION & SUPPLIER,INR,"11,270,075.7",UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2025_UPPAN_1099697_1,"4122/PAN/ET/25-26, DT. 16-12-2025",CONSTRUCTION OF 750 MTR BOUNDARYWALL FOR RESIDENTIAL CAMPUS AT POLICE LINE BAHRAICH U.P.,1,5759805,ANGLE CONSTRUCTION & SUPPLIER,30-Dec-2025 02:03 PM,Accepted-AOC,L1,22-Jan-2026 07:22 PM,Technical,2 bidder rejected in technical,Sanjeev Saxena,07-Jan-2026 10:53 AM,,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI MANOJ KUMAR JOSHI,Sanjeev Saxena,14-Jan-2026 04:20 PM,finsummary_2025930.pdf (734.20 KB),Finance,ALL BIDDER ADMITTED,Sanjeev Saxena,14-Jan-2026 04:17 PM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,SHAMSHAD AHMED MANOJ KUMAR JOSHI,Sanjeev Saxena,07-Jan-2026 10:56 AM,07-Jan-2026 04:00 PM,techsummary_2025930.pdf (808.16 KB),AOC,17-Dec-2025 01:00 PM,31-Dec-2025 11:30 AM,17-Dec-2025 01:00 PM,30-Dec-2025 05:00 PM,NA ,NA ,17-Dec-2025 01:00 PM,30-Dec-2025 05:00 PM,07-Jan-2026 04:00 PM,"2,30,000",No,fixed,,Nil,Nil,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"4122/PAN/ET/25-26, DT. 16-12-2025",2025_UPPAN_1099697_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,CONSTRUCTION OF 750 MTR BOUNDARYWALL FOR RESIDENTIAL CAMPUS AT POLICE LINE BAHRAICH U.P.,CONSTRUCTION OF 750 MTR BOUNDARYWALL FOR RESIDENTIAL CAMPUS AT POLICE LINE BAHRAICH U.P.,Please refer Tender documents. ,NA ,"1,15,13,000",Civil Works,NA ,Tender,90.0,330.0,POLICE LINE BAHRAICH U.P.,271801.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,"2,950",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,5780909,M/s ANSARI CONSTRUCTION CO,30-Dec-2025 04:45 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,07-Jan-2026 10:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5773228,M/S KRISHNA SINGH,30-Dec-2025 02:42 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,07-Jan-2026 10:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5759818,rajendra singh contractor,30-Dec-2025 02:05 PM,Rejected-Finance,L2,14-Jan-2026 04:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
