S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,RTGS - RTGS Payment,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,25/MLC/Mathura/25-26,2025_SCIDC_1101597_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,652",UPSCIDCO,MATHURA,No,"INTERLOCKING ROAD FROM ANIL HOUSE TO TOWARDS ARJAN HOUSE , VILLAGE -NAGLA SITARAM ,BLOCK-MANT ,MATHURA","INTERLOCKING ROAD FROM ANIL HOUSE TO TOWARDS ARJAN HOUSE , VILLAGE -NAGLA SITARAM ,BLOCK-MANT ,MATHURA",Please refer Tender documents. ,NA ,"14,48,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,24-Dec-2025 06:00 PM,30-Dec-2025 12:00 PM,24-Dec-2025 06:00 PM,30-Dec-2025 12:00 PM,NA ,NA ,24-Dec-2025 06:00 PM,30-Dec-2025 12:00 PM,01-Jan-2026 12:20 PM,"29,000",No,fixed,,UPSCIDCO,MATHURA,Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra",AOC,Finance,Rate of M/s Jagvir Construction and Supplier is Accepted.,Sanjai Gangwar,02-Jan-2026 03:49 PM,finance_2030533.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Pramod Kumar,01-Jan-2026 12:17 PM,01-Jan-2026 12:20 PM,techsummary_2030533.pdf (221.56 KB),Technical,All bids are ok.,Sanjai Gangwar,01-Jan-2026 11:53 AM,technical_2030533.pdf,Executive Engineer,Internal,,Pramod Kumar,02-Jan-2026 04:50 PM,finsummary_2030533.pdf (486.47 KB),02-Jan-2026,"INR 1,446,879.84",180.0,Pramod Kumar,02-Jan-2026 04:52 PM,25fr.pdf (486.00 KB),U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2025_SCIDC_1101597_1,25/MLC/Mathura/25-26,"INTERLOCKING ROAD FROM ANIL HOUSE TO TOWARDS ARJAN HOUSE , VILLAGE -NAGLA SITARAM ,BLOCK-MANT ,MATHURA",1.0,5779442.0,Jagvir Construction and Supplier,INR,"1,446,879.84",1,5779442,Jagvir Construction and Supplier,29-Dec-2025 09:14 PM,Accepted-AOC,OK,02-Jan-2026 04:52 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5778549,M/s Neha Enterprises,29-Dec-2025 04:00 PM,Rejected-AOC,OK,02-Jan-2026 04:52 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5778614,Poonam contractor and traders,29-Dec-2025 04:16 PM,Rejected-AOC,OK,02-Jan-2026 04:52 PM,AOC
