S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1,5753687,M/S SHIV SHAKTI CONSTRUCTION AND SUPPLIER,17-Dec-2025 08:09 PM,Accepted-AOC,504516.75,08-Jan-2026 12:40 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2025_REDUP_1095805_1,1762/RED/Vn-Capt/2025-26Dt. 07.11.25,Vikas Khand Kaptanganj Parisar mein High Mast Pole Indian Flag lagane hetu,1.0,5753687.0,M/S SHIV SHAKTI CONSTRUCTION AND SUPPLIER,INR,"504,516.75",08-Jan-2026,"INR 504,516.75",90.0,Ankur Verma,08-Jan-2026 12:40 PM,boqcomparativechart1.pdf (22.00 KB),a,ER ANKUR VERMA,Internal,ee,Ankur Verma,08-Jan-2026 12:38 PM,finsummary_2016624.pdf (21.99 KB),Technical,c,Ankur Verma,21-Dec-2025 03:15 PM,,ER ANKUR VERMA,Internal,ee,Ankur Verma,27-Dec-2025 05:55 PM,29-Dec-2025 12:00 PM,techsummary_2016624.pdf (675.67 KB),Finance,c,Ankur Verma,30-Dec-2025 11:30 AM,,BOQ Comparative Chart,AOC,1.0,date1,Date,,944.0,Nil,Nil,No,03-Dec-2025 03:00 PM,20-Dec-2025 12:30 PM,03-Dec-2025 03:00 PM,20-Dec-2025 12:00 PM,03-Dec-2025 03:00 PM ,20-Dec-2025 12:00 PM ,03-Dec-2025 03:00 PM,20-Dec-2025 12:00 PM,29-Dec-2025 12:00 PM,1.0,SBI Bank,EERED BASTI,O/O EERED BASTI,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,1762/RED/Vn-Capt/2025-26Dt. 07.11.25,2025_REDUP_1095805_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"20,000",No,fixed,,Nil,Nil,Vikas Khand Kaptanganj Parisar mein High Mast Pole Indian Flag lagane hetu,Vikas Khand Kaptanganj Parisar mein High Mast Pole Indian Flag lagane hetu,as per sbd ,NA ,"9,89,000",Civil Works,NA ,Tender,90.0,90.0,WORK,272001.0,NA ,NA ,NA ,O/O EERED BASTI,No ,No,1,Fee/PreQual/Technical,.pdf,technical,AOC
2,5753515,M/S V.K.CONSTRUCTION,17-Dec-2025 08:32 PM,Rejected-Finance,r,08-Jan-2026 12:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,finance,AOC
