Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,technical,"4,47,000",No,fixed,,Divisional Forest Officer,Barabanki,1,DD - Demand Draft,29-Dec-2025 12:00 PM,08-Jan-2026 04:00 PM,29-Dec-2025 12:00 PM,08-Jan-2026 02:00 PM,NA ,NA ,29-Dec-2025 12:00 PM,08-Jan-2026 02:00 PM,08-Jan-2026 06:00 PM,DFO Barabanki,Forest Office Barabanki,O/o Principal Chief Conservator and Wildlife||DFO Barabanki,3396/15-1 date 15-12-2025,2025_UPDFW_1098981_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Offline,No,No,No,Awas construction work,building Work,Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,90.0,NA ,barabanki,225001.0,NA ,NA ,NA ,barabanki,No ,No,"2,000",Divisional Forest Officer,Barabanki,No,AOC,AkashdeepBadhawan,Internal,Rakeshkumar Srivastava Dharmendra Kumar,rakesh kumar srivastava,08-Jan-2026 05:36 PM,08-Jan-2026 06:00 PM,techsummary_2024364.pdf (974.86 KB),Finance,admitted,Aakash deep badhawan,08-Jan-2026 06:17 PM,,BOQ Comparative Chart,Akash Deep Badhawan,Internal,Rakesh kumar Srivastava Dharmendra kumar,Aakash deep badhawan,08-Jan-2026 07:00 PM,finsummary_2024364.pdf (497.41 KB),Technical,admitted,rakesh kumar srivastava,08-Jan-2026 04:18 PM,,1.0,5791097.0,Ananya Enterprises,05-Jan-2026 09:51 PM,Accepted-AOC,lowest rate,08-Jan-2026 07:08 PM,O/o Principal Chief Conservator and Wildlife||DFO Barabanki,2025_UPDFW_1098981_2,3396/15-1 date 15-12-2025,Awas construction work,1.0,5791097.0,Ananya Enterprises,INR,"4,466,000",08-Jan-2026,"INR 4,466,000",90.0,Aakash deep badhawan,08-Jan-2026 07:08 PM,Awordleter.pdf (497.00 KB),Award letter,AOC
2.0,Finance,.xls,Finance,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5789776.0,A.T.CONS.,06-Jan-2026 11:19 AM,Rejected-Finance,Rates are higher,08-Jan-2026 07:00 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,3,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,4,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
