Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",596.0,Nil,Nil,No,1.0,SBI Bank,18-Dec-2025 12:00 PM,30-Dec-2025 12:30 PM,18-Dec-2025 12:00 PM,30-Dec-2025 12:00 PM,NA ,NA ,18-Dec-2025 12:00 PM,30-Dec-2025 12:00 PM,02-Jan-2026 12:00 PM,Gram Panchayat Sohriyawa ke majra Tulsirampurwa me Krishna Adarsh Vidyalaya se Rajesh Kumar Shukla ke gart ke paas tak kharanja karya-Viseshwarganj_15,Gram Panchayat Sohriyawa ke majra Tulsirampurwa me Krishna Adarsh Vidyalaya se Rajesh Kumar Shukla ke gart ke paas tak kharanja karya-Viseshwarganj_15,Please refer Tender documents. ,NA ,"1,50,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,1.0,Date Corrigendum,Date,,"3,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"816/RED/Etender(21)/2025-26, Dt. 29.11.2025",2025_REDUP_1099756_15,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical bid document,AOC,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,03-Jan-2026 03:16 PM,finsummary_2026081.pdf (43.65 KB),Finance,Financial bid open,Sujit Kumar Sinha,02-Jan-2026 06:43 PM,finance_2026081.pdf,BOQ Comparative Chart,1.0,5770678.0,MAHADEV TRADERS,INR,"176,525.18",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1099756_15,"816/RED/Etender(21)/2025-26, Dt. 29.11.2025",Gram Panchayat Sohriyawa ke majra Tulsirampurwa me Krishna Adarsh Vidyalaya se Rajesh Kumar Shukla ke gart ke paas tak kharanja karya-Viseshwarganj_15,1,5770678,MAHADEV TRADERS,28-Dec-2025 01:27 PM,Accepted-AOC,AOC,31-Jan-2026 05:53 PM,07-Jan-2026,"INR 176,525.18",180.0,Sujit Kumar Sinha,31-Jan-2026 05:53 PM,M15.pdf (47.00 KB),Technical,Technical bid open,Sujit Kumar Sinha,30-Dec-2025 01:42 PM,technical_2026081.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,01-Jan-2026 02:50 PM,02-Jan-2026 12:00 PM,techsummary_2026081.pdf (402.91 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,5770707,M/S TEJ CONSTRUCTIONS,29-Dec-2025 11:32 PM,Rejected-Finance,High,03-Jan-2026 03:16 PM,,,,,,,,,,,,,,,,,,,AOC
