Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
28-Jan-2026,"INR 665,450.1",365.0,MAHRAM SINGH,28-Jan-2026 04:37 PM,AOC316_2.pdf (927.00 KB),AOC,1.0,5629668.0,M/S D.R.S. ENTERPRISES,26-Oct-2025 03:39 PM,Rejected-Finance,L3,28-Jan-2026 04:31 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1081634_2,YEA/OSD(M)/2025/316 DT-25/09/2025,Operation maintenance of street light for one year on45mtr 60mtr wide road in Sector-17A(YEAR-2025-26) (WC-EM-03),1.0,5630318.0,M/S SHRI NIRBANDHAN ENGINEERS,INR,"665,450.1",Technical,UNDER,VIKAS KUMAR,25-Nov-2025 01:51 PM,,Committee,Internal,Committee,MAHRAM SINGH,28-Jan-2026 04:31 PM,finsummary_1980346.pdf (927.21 KB),Finance,UNDER EVALUATION,MAHRAM SINGH,28-Jan-2026 04:10 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,25-Nov-2025 01:56 PM,25-Nov-2025 02:00 PM,techsummary_1980346.pdf (714.25 KB),AOC,OSD(M),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/316 DT-25/09/2025,2025_YEIDA_1081634_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,10-Oct-2025 06:55 PM,29-Oct-2025 11:00 AM,10-Oct-2025 06:55 PM,27-Oct-2025 05:00 PM,NA ,NA ,10-Oct-2025 06:55 PM,27-Oct-2025 05:00 PM,25-Nov-2025 02:00 PM,Operation maintenance of street light for one year on45mtr 60mtr wide road in Sector-17A(YEAR-2025-26) (WC-EM-03),Operation maintenance of street light for one year on45mtr 60mtr wide road in Sector-17A(YEAR-2025-26) (WC-EM-03),Please refer Tender documents. ,NA ,"9,50,643",Electrical Works,NA ,Tender,90.0,365.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,"19,000",No,fixed,,Nil,Nil,840.0,Nil,Nil,No,AOC
,,,,,,,2.0,5625356.0,M/S ROHIT ASSOCIATES,27-Oct-2025 02:59 PM,Rejected-Finance,L4,28-Jan-2026 04:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,5629812.0,M/s Shree Enterprises,27-Oct-2025 01:30 PM,Rejected-Finance,L2,28-Jan-2026 04:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4.0,5630318.0,M/S SHRI NIRBANDHAN ENGINEERS,27-Oct-2025 02:30 PM,Accepted-AOC,L1,28-Jan-2026 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
