EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"3,320",No,fixed,,Nil,Nil,590.0,Nil,Nil,No,Assistant Engineer IV,LDSC Lucknow.,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",03/AEIV/2025-26,2025_UPIDC_1063632_29,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,08-Aug-2025 03:00 PM,18-Aug-2025 03:00 PM,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,08-Aug-2025 03:00 PM ,18-Aug-2025 12:00 PM ,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,26-Aug-2025 11:00 AM,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"Repairing works of Kitchen and bathrooms of Residence No. 25/1 in Canal Colony Cantt Road, Lucknow.(Lot No.29)","Repairing works of Kitchen and bathrooms of Residence No. 25/1 in Canal Colony Cantt Road, Lucknow.(Lot No.29)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Canal Colony Lucknow,226001.0,NA ,NA ,NA ,canal Colony,No ,No,1.0,SBI Bank,AOC,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,28-Aug-2025 03:22 PM,finsummary_1938626.pdf (914.43 KB),Finance,boq,deena nath maurya,26-Aug-2025 02:30 PM,finance_1938626.pdf,BOQ Comparative Chart,1.0,5448178.0,M/S MOHIT ENTERPRISES,INR,"164,596.86",1,5448123,M/S KISHORE KUMAR,18-Aug-2025 11:49 AM,Rejected-AOC,L2,02-Jan-2026 05:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1063632_29,03/AEIV/2025-26,"Repairing works of Kitchen and bathrooms of Residence No. 25/1 in Canal Colony Cantt Road, Lucknow.(Lot No.29)",01-Sep-2025,"INR 164,596.86",30.0,deena nath maurya,02-Jan-2026 04:59 PM,agno99.pdf (442.00 KB),AOC,Technical,Summary,deena nath maurya,25-Aug-2025 01:30 PM,technical_1938626.pdf,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,25-Aug-2025 04:45 PM,26-Aug-2025 11:00 AM,techsummary_1938626.pdf (914.43 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5448178,M/S MOHIT ENTERPRISES,18-Aug-2025 11:59 AM,Accepted-AOC,L1,02-Jan-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
