Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2025_UPIDM_1087927_1,1256/EE-LID GKP/18/10/2025,"NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH GOLA PUMP CANAL, GORAKHPUR. SUPPLY, INSTALLATION, TESTING AND COMMISSIONING OF DISMATLING JOINT 900 MM DIA SUCTION SIDE AND DELIVERY SIDE AT GOLA PUMP CANAL, GORAKHPUR.",1.0,5662667.0,M/S S S ENTERPRISES,INR,"2,232,000",1,5663080,J K ENTERPRISES,08-Nov-2025 08:10 PM,Rejected-Finance,L2,17-Jan-2026 12:51 PM,17-Jan-2026,"INR 2,232,000",120.0,Nishant Sahay,17-Jan-2026 12:53 PM,1256aoc.pdf (380.00 KB),L1,EE LID GORAKHPUR,Internal,,Nishant Sahay,17-Jan-2026 12:51 PM,finsummary_1995690.pdf (302.94 KB),Technical,TECHNICAL EVALUATION,Nishant Sahay,28-Nov-2025 04:50 PM,technical_1995690.pdf,EE LID GORAKHPUR,Internal,,Nishant Sahay,28-Nov-2025 04:52 PM,28-Nov-2025 05:00 PM,techsummary_1995690.pdf (337.97 KB),Finance,FINANCIAL EVALUATION,Nishant Sahay,29-Nov-2025 08:29 PM,finance_1995690.pdf,BOQ Comparative Chart,AOC,04-Nov-2025 12:00 PM,11-Nov-2025 03:00 PM,04-Nov-2025 12:00 PM,11-Nov-2025 12:00 PM,NA ,NA ,04-Nov-2025 12:00 PM,11-Nov-2025 12:00 PM,28-Nov-2025 05:00 PM,1.0,SBI Bank,"56,640",No,fixed,,Nil,Nil,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,1256/EE-LID GKP/18/10/2025,2025_UPIDM_1087927_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,"NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH GOLA PUMP CANAL, GORAKHPUR. SUPPLY, INSTALLATION, TESTING AND COMMISSIONING OF DISMATLING JOINT 900 MM DIA SUCTION SIDE AND DELIVERY SIDE AT GOLA PUMP CANAL, GORAKHPUR.","NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH GOLA PUMP CANAL, GORAKHPUR. SUPPLY, INSTALLATION, TESTING AND COMMISSIONING OF DISMATLING JOINT 900 MM DIA SUCTION SIDE AND DELIVERY SIDE AT GOLA PUMP CANAL, GORAKHPUR.",Please refer Tender documents. ,NA ,"28,32,000",Miscellaneous Works,NA ,Tender,90.0,120.0,GORAKHPUR,273408.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,AOC
,,,,,,,,,2,5666274,M/S CHAUDHARI ENGINEERING WORKS,10-Nov-2025 04:20 PM,Rejected-Finance,L4,17-Jan-2026 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,AOC
,,,,,,,,,3,5662684,M/S SINGH ENGINEERING WORKS,08-Nov-2025 06:22 PM,Rejected-Finance,L3,17-Jan-2026 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5662667,M/S S S ENTERPRISES,08-Nov-2025 06:16 PM,Accepted-AOC,L1,17-Jan-2026 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
