S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
1.0,5717076.0,M/S aRATI CONSTRUCTION,INR,"13,561,800.72","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",2025_UPIDC_1093605_2,10/SE/2025-26,"Brick soling of 5.620 km service road between Km 4.900 to Km 7.500, Km 25.600 to Km 26.470 and Km 27.100 to Km 29.250 of Baitalpur Dy. and reconstruction work of Kulawa on 17 canals",1,5717076,M/S aRATI CONSTRUCTION,09-Dec-2025 04:04 PM,Accepted-AOC,AS PER UPLOADED,30-Jan-2026 02:09 PM,24-Jan-2026,"INR 13,561,800.72",270.0,Alok Kumar,30-Jan-2026 02:08 PM,baitalp_aoc.pdf (343.00 KB),AS PER UPLOADED,ALOK KUMAR,Internal,AS PER UPLOADED,Alok Kumar,17-Dec-2025 04:50 PM,20-Dec-2025 05:00 PM,techsummary_2010185.pdf (382.32 KB),Finance,AS PER UPLOADED,Alok Kumar,13-Jan-2026 05:32 PM,finance_2010185.pdf,BOQ Comparative Chart,ALOK KUMAR,Internal,AS PER UPLOADED,Alok Kumar,13-Jan-2026 05:46 PM,finsummary_2010185.pdf (382.32 KB),Technical,AS PER UPLOADED,Alok Kumar,17-Dec-2025 04:36 PM,technical_2010185.pdf,AOC,"Brick soling of 5.620 km service road between Km 4.900 to Km 7.500, Km 25.600 to Km 26.470 and Km 27.100 to Km 29.250 of Baitalpur Dy. and reconstruction work of Kulawa on 17 canals","Brick soling of 5.620 km service road between Km 4.900 to Km 7.500, Km 25.600 to Km 26.470 and Km 27.100 to Km 29.250 of Baitalpur Dy. and reconstruction work of Kulawa on 17 canals",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,270.0,DEORIA AND KUSHINAGAR,274001.0,NA ,NA ,NA ,"SE GANDAK IRRIGATION WORK CIRCLE-1, GORAKHPUR",No ,No,1.0,SBI Bank,"3,52,000",Yes,fixed,,Nil,Nil,"4,114",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",10/SE/2025-26,2025_UPIDC_1093605_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,SUPERINTENDING ENGINEER,"SUPERINTENDING ENGINEER GANDAK IRRIGATION WORK CIRCLE-1, GORAKHPUR",26-Nov-2025 10:00 AM,10-Dec-2025 01:30 PM,26-Nov-2025 10:00 AM,10-Dec-2025 01:00 PM,NA ,NA ,26-Nov-2025 10:00 AM,10-Dec-2025 01:00 PM,20-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,AOC
,,,,,,,,,2,5733888,M/S KHURSED AHMAD,10-Dec-2025 12:47 PM,Rejected-Finance,AS PER FINANCIAL EVALUATION,13-Jan-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,3,5732705,M/S SAGAR CONSTRUCTION,10-Dec-2025 11:50 AM,Rejected-Finance,AS PER FINANCIAL EVALUATION,13-Jan-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
