S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,5819387.0,NATIONAL TRADING COMPANY,INR,"999,000.24",Technical,Bid Opening Summary,SHAKIL AKHTAR ANSARI,24-Jan-2026 04:37 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,2026_RDUP_1106149_1,1027 Date 12-01-2026 Work - 16,graam panchaayat kodahara uparavaar mein thakuree baaba ke get se mantoo sinh ke ghar tak see0see0 rod nimaarn kaary,"SHAKIL AKHTAR ANSARI, BDO ANIL KUMAR RATHAUR, JE RED AWADHESH KUMAR PANDEY, ADO PANCHAYAT",Internal,"SHAKIL AKHTAR ANSARI, BDO ANIL KUMAR RATHAUR, JE RED AWADHESH KUMAR PANDEY, ADO PANCHAYAT",SHAKIL AKHTAR ANSARI,28-Jan-2026 12:16 AM,finsummary_2040873.pdf (144.30 KB),"SHAKIL AKHTAR ANSARI, BDO ANIL KUMAR RATHAUR, JE RED AWADHESH KUMAR PANDEY, ADO PANCHAYAT",Internal,,SHAKIL AKHTAR ANSARI,24-Jan-2026 07:34 PM,27-Jan-2026 10:00 AM,techsummary_2040873.pdf (127.56 KB),Finance,Bid Opening Summary,SHAKIL AKHTAR ANSARI,28-Jan-2026 11:46 AM,,BOQ Comparative Chart,1.0,5819717.0,AMIT CONSTRUCTION,22-Jan-2026 09:09 PM,Rejected-AOC,L3,28-Jan-2026 02:59 PM,28-Jan-2026,"INR 999,000.24",90.0,SHAKIL AKHTAR ANSARI,28-Jan-2026 02:59 PM,16.pdf (518.00 KB),AOC,AOC,BDO MURLICHHAPRA,BDO OFFICE MURLICHHAPRA,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,graam panchaayat kodahara uparavaar mein thakuree baaba ke get se mantoo sinh ke ghar tak see0see0 rod nimaarn kaary,graam panchaayat kodahara uparavaar mein thakuree baaba ke get se mantoo sinh ke ghar tak see0see0 rod nimaarn kaary,NIT ,NA ,"9,99,600",Civil Works,NA ,Tender,90.0,90.0,KP MURLICHHAPRA,277204.0,NA ,NA ,NA ,BDO OFFICE MURLICHHAPRA,No ,No,14-Jan-2026 11:00 AM,24-Jan-2026 04:00 PM,14-Jan-2026 11:00 AM,24-Jan-2026 03:00 PM,NA ,NA ,14-Jan-2026 11:00 AM,24-Jan-2026 03:00 PM,27-Jan-2026 10:00 AM,"19,992",No,percentage,2.0%,BDO MURLICHHAPRA,MURLICHHAPRA,500.0,BDO MURLICHHAPRA,MURLICHHAPRA,No,1,DD - Demand Draft,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,1027 Date 12-01-2026 Work - 16,2026_RDUP_1106149_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5819387.0,NATIONAL TRADING COMPANY,22-Jan-2026 05:29 PM,Accepted-AOC,L1,28-Jan-2026 02:59 PM,,,,,,,,AOC,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5821559.0,RAM JI SINGH,24-Jan-2026 01:13 AM,Rejected-AOC,L2,28-Jan-2026 02:59 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,AOC
