S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Date Corrigendum,Date,,"33,500",No,fixed,,EE UPSCIDCO,Fatehpur,1.0,Fee/PreQual/Technical,.pdf,NIT,EE UPSCIDCO Prayagraj,236/174/4 Triveni Gas Godown Road new Mehdauri Teliyarganj Prayagraj,"1,652",EE UPSCIDCO,Fatehpur,No,Construction of PMAGY at Gram Dendasai Block Dhata Distt Fatehpur,Construction of PMAGY at Gram Dendasai Block Dhata Distt Fatehpur,Please refer Tender documents. ,NA ,"16,54,000",Civil Works,NA ,Tender,105.0,90.0,Fatehpur,212601.0,EE UPSCIDCO Prayagraj ,236/174/4 Triveni Gas Godown Road new Mehdauri Teliyarganj Prayagraj ,06-Sep-2025 12:00 PM ,EE UPSCIDCO Prayagraj,No ,No,1.0,RTGS - RTGS Payment,03-Sep-2025 09:00 AM,11-Sep-2025 03:00 PM,03-Sep-2025 09:00 AM,11-Sep-2025 02:00 PM,NA ,NA ,03-Sep-2025 09:00 AM,11-Sep-2025 02:00 PM,16-Oct-2025 05:05 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,28-04/EE/FTP/PMAGY/E-Ten/25-26,2025_SCIDC_1070972_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,SS Katiyar,Internal,"Lalji Tiwari, Devendra Kumar",Surendra Katuyar,22-Jan-2026 04:21 PM,finsummary_1953940.pdf (228.05 KB),Technical,TD,Surendra Katuyar,16-Oct-2025 04:58 PM,technical_1953940.pdf,SS Katiyar,Internal,"Lalji Tiwari, Devendra Kumar",Surendra Katuyar,16-Oct-2025 05:00 PM,16-Oct-2025 05:05 PM,techsummary_1953940.pdf (415.42 KB),Finance,fs,Surendra Katuyar,22-Jan-2026 04:18 PM,finance_1953940.pdf,BOQ Comparative Chart,1,5519300,M/S ANIL KUMAR CHOURASIA,06-Sep-2025 05:05 PM,Rejected-AOC,2nd,22-Jan-2026 04:23 PM,1.0,5527220.0,M/S MAA TRADERS,INR,"1,568,819",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,2025_SCIDC_1070972_1,28-04/EE/FTP/PMAGY/E-Ten/25-26,Construction of PMAGY at Gram Dendasai Block Dhata Distt Fatehpur,22-Jan-2026,"INR 1,568,819",90.0,Surendra Katuyar,22-Jan-2026 04:23 PM,wo.pdf (679.00 KB),Work Order Issue Letter No- 715 dt 25.10.2025,AOC
,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5522052,MS ASHISH CONSTRUCTION,08-Sep-2025 07:01 PM,Rejected-AOC,3rd,22-Jan-2026 04:23 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5527220,M/S MAA TRADERS,11-Sep-2025 01:06 AM,Accepted-AOC,1st,22-Jan-2026 04:23 PM,,,,,,,,,,,,,,,,,AOC
