Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
05-Jan-2026,"INR 1,309,869.5",90.0,Mohd Shakeel Khan,09-Jan-2026 02:59 PM,AOC.pdf (410.00 KB),BOQ,1,5737434,KHALSA CONTRACTORS,11-Dec-2025 09:28 PM,Rejected-Finance,L3,30-Dec-2025 03:15 PM,1.0,5737373.0,M/S CHHABRA BUILDERS AND CONTRACTORS,INR,"1,309,345.55",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE RAMPUR,2025_REDUP_1092967_1,1026/RED/Tender/2025-26 Dt. 12.11.2025,Gram Bisri Mehmoodpur me Mangalsain ke Ghar ke Rambahadur ke Ghar tak Interlocking Road and Nali Nirman,Technical,Bid Opening Summary,Dushyant Pratap,18-Dec-2025 01:06 PM,,Dushyant Pratap,Internal,"Dushyant Pratap EE, Sunil Singh DAO, Lalit Kumar AE",Dushyant Pratap,30-Dec-2025 03:15 PM,finsummary_2008273.pdf (332.31 KB),Finance,Bid Opening Summary,Dushyant Pratap,26-Dec-2025 01:02 PM,,BOQ Comparative Chart,Dushyant Pratap,Internal,"Dushyant Pratap EE, Sunil Singh DAO, Lalit Kumar AE",Dushyant Pratap,22-Dec-2025 02:29 PM,24-Dec-2025 10:00 AM,techsummary_2008273.pdf (226.91 KB),AOC,Executive Engineer,"Room No.48, Second Floor, Vikas Bhawan, Rampur",854.0,Nil,Nil,No,Gram Bisri Mehmoodpur me Mangalsain ke Ghar ke Rambahadur ke Ghar tak Interlocking Road and Nali Nirman,Gram Bisri Mehmoodpur me Mangalsain ke Ghar ke Rambahadur ke Ghar tak Interlocking Road and Nali Nirman,Please refer Tender documents. ,NA ,"13,09,892",Civil Works,NA ,Tender,90.0,90.0,Rampur,244901.0,Vikas Bhawan ,"Room No.48, Second Floor, Vikas Bhawan, Rampur ",24-Nov-2025 11:00 AM ,Rampur,No ,No,"26,200",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE RAMPUR,1026/RED/Tender/2025-26 Dt. 12.11.2025,2025_REDUP_1092967_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,22-Nov-2025 10:00 AM,12-Dec-2025 12:30 PM,22-Nov-2025 10:00 AM,12-Dec-2025 12:00 PM,NA ,NA ,22-Nov-2025 10:00 AM,12-Dec-2025 12:00 PM,24-Dec-2025 10:00 AM,AOC
,,,,,,,2,5737373,M/S CHHABRA BUILDERS AND CONTRACTORS,11-Dec-2025 09:11 PM,Accepted-AOC,AOC,09-Jan-2026 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,5737459,M/S GURU KIRAPA BUILDERS AND CONTRACTORS,11-Dec-2025 09:00 PM,Rejected-Finance,L2,30-Dec-2025 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
