S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,E.E.,"E.G.C.C.D-4, Bijnor",Lot-03,Strengthing of damaged Left Bank of Chhajjupura Dy. From km. 7.800 to 8.300 for year 2025-26,Please refer Tender documents. ,NA ,"2,22,000",Civil Works - Canal,NA ,Tender,90.0,10.0,Bijnor,246701.0,NA ,NA ,NA ,"E.G.C.C.D-4, Bijnor",No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",03/EE/2025-26,2025_UPIDC_1088508_3,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,07-Nov-2025 10:00 AM,14-Nov-2025 01:30 PM,07-Nov-2025 10:00 AM,14-Nov-2025 10:30 AM,NA ,NA ,07-Nov-2025 10:00 AM,14-Nov-2025 10:30 AM,17-Nov-2025 03:00 PM,89.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents(Technical),"4,440",No,fixed,,Nil,Nil,AOC,Mukesh Kumar,Internal,Yogesh Nim,Mukesh Kumar,15-Nov-2025 02:12 PM,17-Nov-2025 03:00 PM,techsummary_1997193.pdf (937.48 KB),Finance,Four valid bid found. which are admitted.,Mukesh Kumar,18-Nov-2025 10:39 AM,,BOQ Comparative Chart,Mukesh Kumar,Internal,Yogesh Nim,Mukesh Kumar,18-Nov-2025 12:39 PM,finsummary_1997193.pdf (250.68 KB),Technical,Five valid bid are found. which are admitted.,Mukesh Kumar,14-Nov-2025 05:36 PM,,1.0,5675604.0,M/S SANJEEV KUMAR CONTRACTOR,INR,"161,771.45","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",2025_UPIDC_1088508_3,03/EE/2025-26,Lot-03,1,5675116,MANOJ KUMAR GOYAL,14-Nov-2025 12:18 AM,Rejected-Technical,Documents Incomplete,15-Nov-2025 02:12 PM,24-Dec-2025,"INR 161,771.45",10.0,Mukesh Kumar,09-Jan-2026 03:35 PM,33Sanjeev.pdf (1517.00 KB),Awarded to Mr. Sanjeev kumar,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5673918,M/S JAIVEER SINGH S/O N SINGH THEKEDAR,13-Nov-2025 11:41 PM,Rejected-AOC,L3,09-Jan-2026 03:35 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5675604,M/S SANJEEV KUMAR CONTRACTOR,14-Nov-2025 10:09 AM,Accepted-AOC,L1,09-Jan-2026 03:35 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5672105,M/S SHRSDDHA CONSTRUCTION,13-Nov-2025 08:14 PM,Rejected-AOC,L2,09-Jan-2026 03:35 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5674161,SATYA VEER SINGH CONTRACTOR,14-Nov-2025 12:14 AM,Rejected-AOC,L4,09-Jan-2026 03:35 PM,,,,,,,,AOC
