Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
28-Jan-2026,"INR 2,046,191.87",90.0,Narendra chaudhary,28-Jan-2026 11:53 AM,Jaitpur005.pdf (1101.00 KB),l1,1,5756660,M/S DIPTI KATIYAR,19-Dec-2025 03:17 PM,Accepted-AOC,l1,28-Jan-2026 11:53 AM,1.0,5756660.0,M/S DIPTI KATIYAR,INR,"2,046,191.87",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2025_REDUP_1099103_4,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Gram Panchyat Jaitpur Durgapurwa ke Mazara Lokiyakhera me Badhi Puliya ka Nirman karye,Finance,SUmmary,Narendra chaudhary,28-Jan-2026 11:48 AM,finance_2024761.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,,Narendra chaudhary,24-Dec-2025 03:45 PM,24-Dec-2025 03:50 PM,techsummary_2024761.pdf (529.67 KB),Technical,Summary,Narendra chaudhary,24-Dec-2025 03:43 PM,technical_2024761.pdf,Er Narendra Chaudhary,Internal,,Narendra chaudhary,28-Jan-2026 11:51 AM,finsummary_2024761.pdf (1100.64 KB),AOC,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Gram Panchyat Jaitpur Durgapurwa ke Mazara Lokiyakhera me Badhi Puliya ka Nirman karye,Gram Panchyat Jaitpur Durgapurwa ke Mazara Lokiyakhera me Badhi Puliya ka Nirman karye,Plz Refe Doc ,Na ,"20,47,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,100.0,Nil,Nil,No,"40,900",Yes,fixed,,Nil,Nil,Er Narendra Chaudhary,Vikash Bhawan Unnao,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,1613/red/tender/Unnao/25-26 Dt-18-12-2025,2025_REDUP_1099103_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,15-Dec-2025 03:00 PM,22-Dec-2025 12:30 PM,15-Dec-2025 03:00 PM,22-Dec-2025 12:00 PM,NA ,NA ,15-Dec-2025 03:00 PM,22-Dec-2025 12:00 PM,24-Dec-2025 03:50 PM,AOC
,,,,,,,2,5758094,Rishi Prakash jaiswal,19-Dec-2025 11:24 PM,Rejected-AOC,l2,28-Jan-2026 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
