S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical bid document,1.0,Date Corrigendum,Date,,"7,400",No,fixed,,Nil,Nil,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"816/RED/Etender(21)/2025-26, Dt. 29.11.2025",2025_REDUP_1099756_17,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,692.0,Nil,Nil,No,Gram Panchayat Gangajamunit se Durgapurwa Buddhlal ke ghar ke paas tak kharanja karya-Viseshwarganj_17,Gram Panchayat Gangajamunit se Durgapurwa Buddhlal ke ghar ke paas tak kharanja karya-Viseshwarganj_17,Please refer Tender documents. ,NA ,"3,68,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,18-Dec-2025 12:00 PM,30-Dec-2025 12:30 PM,18-Dec-2025 12:00 PM,30-Dec-2025 12:00 PM,NA ,NA ,18-Dec-2025 12:00 PM,30-Dec-2025 12:00 PM,02-Jan-2026 12:00 PM,AOC,1.0,5770685.0,MAHADEV TRADERS,INR,"433,223.38",Finance,Financial bid open,Sujit Kumar Sinha,02-Jan-2026 06:47 PM,finance_2026088.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,03-Jan-2026 03:12 PM,finsummary_2026088.pdf (43.76 KB),1,5770685,MAHADEV TRADERS,28-Dec-2025 01:29 PM,Accepted-AOC,AOC,31-Jan-2026 05:51 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1099756_17,"816/RED/Etender(21)/2025-26, Dt. 29.11.2025",Gram Panchayat Gangajamunit se Durgapurwa Buddhlal ke ghar ke paas tak kharanja karya-Viseshwarganj_17,07-Jan-2026,"INR 433,223.38",180.0,Sujit Kumar Sinha,31-Jan-2026 05:51 PM,M17.pdf (46.00 KB),Technical,Technical bid open,Sujit Kumar Sinha,30-Dec-2025 01:48 PM,technical_2026088.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,01-Jan-2026 02:53 PM,02-Jan-2026 12:00 PM,techsummary_2026088.pdf (389.64 KB),AOC
,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5770704,M/S TEJ CONSTRUCTIONS,29-Dec-2025 11:32 PM,Rejected-Finance,High,03-Jan-2026 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
