Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",03/AEIV/2025-26,2025_UPIDC_1063632_38,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Assistant Engineer IV,LDSC Lucknow.,"Cleaning of Chocked Sewer Line Resi. No. 22 to P A Block no. 18 at Canal Colony Cantt Road, Lucknow. (Lot No.38)","Cleaning of Chocked Sewer Line Resi. No. 22 to P A Block no. 18 at Canal Colony Cantt Road, Lucknow. (Lot No.38)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Canal Colony Lucknow,226001.0,NA ,NA ,NA ,canal Colony,No ,No,1.0,SBI Bank,08-Aug-2025 03:00 PM,18-Aug-2025 03:00 PM,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,08-Aug-2025 03:00 PM ,18-Aug-2025 12:00 PM ,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,26-Aug-2025 11:00 AM,"3,360",No,fixed,,Nil,Nil,590.0,Nil,Nil,No,AOC,1,5436321,Manoj Kumar Yadav,17-Aug-2025 10:00 AM,Accepted-AOC,L1,02-Jan-2026 04:48 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1063632_38,03/AEIV/2025-26,"Cleaning of Chocked Sewer Line Resi. No. 22 to P A Block no. 18 at Canal Colony Cantt Road, Lucknow. (Lot No.38)",1.0,5436321.0,Manoj Kumar Yadav,INR,"161,250",D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,28-Aug-2025 03:53 PM,finsummary_1938667.pdf (914.43 KB),Finance,boq,deena nath maurya,26-Aug-2025 04:15 PM,finance_1938667.pdf,BOQ Comparative Chart,Technical,summary,deena nath maurya,25-Aug-2025 02:53 PM,technical_1938667.pdf,01-Sep-2025,"INR 161,250",30.0,deena nath maurya,02-Jan-2026 04:48 PM,agno97.pdf (518.00 KB),AOC,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,25-Aug-2025 04:33 PM,26-Aug-2025 11:00 AM,techsummary_1938667.pdf (914.43 KB),AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5441076,m/s mohd. zamil,17-Aug-2025 05:00 PM,Rejected-AOC,L2,02-Jan-2026 04:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
