Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2025_UPIDM_1087920_2,1252/EE-LID GKP/18/10/2025,"NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH KUWANO PUMP CANAL, MUKHLISPUR SANT KABIR NAGAR. SUPPLY, INSTALLATION AND TESTING AND COMMISSIONING OF EARTHING OF H.T. MOTOR, VCB PANEL AND APFC PANEL (NEW PUMP HOUSE) AT KPC SANT KABIR NAGAR.",1.0,5702917.0,Jaiswal Electrical Stores,INR,"1,155,000",1,5704843,Actech Engineers,26-Nov-2025 07:38 PM,Rejected-Technical,TECHNICAL REJECT,01-Dec-2025 12:55 PM,17-Jan-2026,"INR 1,155,000",30.0,Nishant Sahay,17-Jan-2026 01:33 PM,1252aoc.pdf (392.00 KB),EE LID GORAKHPUR,Internal,,Nishant Sahay,01-Dec-2025 12:55 PM,01-Dec-2025 01:35 PM,techsummary_2007777.pdf (289.63 KB),Finance,FINANCIAL EVALUATION,Nishant Sahay,17-Jan-2026 01:10 PM,finance_2007777.pdf,BOQ Comparative Chart,EE LID GORAKHPUR,Internal,,Nishant Sahay,17-Jan-2026 01:30 PM,finsummary_2007777.pdf (527.76 KB),Technical,TECHNICAL EVULATION,Nishant Sahay,01-Dec-2025 12:52 PM,technical_2007777.pdf,AOC,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,1.0,SBI Bank,854.0,Nil,Nil,No,"NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH KUWANO PUMP CANAL, MUKHLISPUR SANT KABIR NAGAR. SUPPLY, INSTALLATION AND TESTING AND COMMISSIONING OF EARTHING OF H.T. MOTOR, VCB PANEL AND APFC PANEL (NEW PUMP HOUSE) AT KPC SANT KABIR NAGAR.","NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH KUWANO PUMP CANAL, MUKHLISPUR SANT KABIR NAGAR. SUPPLY, INSTALLATION AND TESTING AND COMMISSIONING OF EARTHING OF H.T. MOTOR, VCB PANEL AND APFC PANEL (NEW PUMP HOUSE) AT KPC SANT KABIR NAGAR.",Please refer Tender documents. ,NA ,"14,57,000",Miscellaneous Works,NA ,Tender,90.0,30.0,SANT KABIR NAGAR,272176.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,1252/EE-LID GKP/18/10/2025,2025_UPIDM_1087920_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"29,140",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,21-Nov-2025 12:00 PM,27-Nov-2025 03:00 PM,21-Nov-2025 12:00 PM,27-Nov-2025 12:00 PM,NA ,NA ,21-Nov-2025 12:00 PM,27-Nov-2025 12:00 PM,01-Dec-2025 01:35 PM,AOC
,,,,,,,,,2,5702917,Jaiswal Electrical Stores,25-Nov-2025 07:02 PM,Accepted-AOC,L1,17-Jan-2026 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,AOC
,,,,,,,,,3,5698519,Sarveshwari Electric Works,26-Nov-2025 11:20 PM,Rejected-Finance,L2,17-Jan-2026 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
