Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
"SHAKIL AKHTAR ANSARI, BDO ANIL KUMAR RATHAUR, JE RED AWADHESH KUMAR PANDEY, ADO PANCHAYAT",Internal,,SHAKIL AKHTAR ANSARI,24-Jan-2026 06:36 PM,27-Jan-2026 10:00 AM,techsummary_2040862.pdf (127.56 KB),Finance,Bid Opening Summary,SHAKIL AKHTAR ANSARI,28-Jan-2026 11:36 AM,,BOQ Comparative Chart,28-Jan-2026,"INR 987,407.2",90.0,SHAKIL AKHTAR ANSARI,28-Jan-2026 02:38 PM,6.pdf (523.00 KB),AOC,1.0,5819741.0,AMIT CONSTRUCTION,22-Jan-2026 09:25 PM,Rejected-AOC,L3,28-Jan-2026 02:38 PM,1.0,5819424.0,NATIONAL TRADING COMPANY,INR,"987,407.2",Technical,Bid Opening Summary,SHAKIL AKHTAR ANSARI,24-Jan-2026 04:39 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,2026_RDUP_1106138_1,1027 Date 12-01-2026 Work - 6,vikaas khand muraleechhapara ke vibhinn sthaanon par 44 add solar laeet lagaane ka kaary.,"SHAKIL AKHTAR ANSARI, BDO ANIL KUMAR RATHAUR, JE RED AWADHESH KUMAR PANDEY, ADO PANCHAYAT",Internal,"SHAKIL AKHTAR ANSARI, BDO ANIL KUMAR RATHAUR, JE RED AWADHESH KUMAR PANDEY, ADO PANCHAYAT",SHAKIL AKHTAR ANSARI,28-Jan-2026 01:45 PM,finsummary_2040862.pdf (144.30 KB),AOC,BDO MURLICHHAPRA,BDO OFFICE MURLICHHAPRA,vikaas khand muraleechhapara ke vibhinn sthaanon par 44 add solar laeet lagaane ka kaary.,vikaas khand muraleechhapara ke vibhinn sthaanon par 44 add solar laeet lagaane ka kaary.,NIT ,NA ,"9,88,000",Civil Works,NA ,Tender,90.0,90.0,KP MURLICHHAPRA,277204.0,NA ,NA ,NA ,BDO OFFICE MURLICHHAPRA,No ,No,1,DD - Demand Draft,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,1027 Date 12-01-2026 Work - 6,2026_RDUP_1106138_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,14-Jan-2026 11:00 AM,24-Jan-2026 04:00 PM,14-Jan-2026 11:00 AM,24-Jan-2026 03:00 PM,NA ,NA ,14-Jan-2026 11:00 AM,24-Jan-2026 03:00 PM,27-Jan-2026 10:00 AM,"19,760",No,percentage,2.0%,BDO MURLICHHAPRA,MURLICHHAPRA,500.0,BDO MURLICHHAPRA,MURLICHHAPRA,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
,,,,,,,,,,,,,,,,,,,,2.0,5819424.0,NATIONAL TRADING COMPANY,22-Jan-2026 06:02 PM,Accepted-AOC,L1,28-Jan-2026 02:38 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,,,,,,,,,,,,3.0,5821584.0,RAM JI SINGH,24-Jan-2026 01:57 AM,Rejected-AOC,L2,28-Jan-2026 02:38 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
