Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
01-Sep-2025,"INR 165,273",30.0,deena nath maurya,02-Jan-2026 04:51 PM,agno98.pdf (633.00 KB),AOC,Technical,summary,deena nath maurya,25-Aug-2025 03:39 PM,technical_1938697.pdf,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,25-Aug-2025 03:55 PM,26-Aug-2025 11:00 AM,techsummary_1938697.pdf (914.43 KB),1.0,5445060.0,M/S SAMRAT TRADERS,INR,"165,273",Finance,boq,deena nath maurya,26-Aug-2025 04:39 PM,finance_1938697.pdf,BOQ Comparative Chart,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,28-Aug-2025 04:41 PM,finsummary_1938697.pdf (914.43 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1063632_55,03/AEIV/2025-26,"Repairing of Sanitary Items at Ground to 4th floor of Dr. Ram Manohar Lohiya Parikalp Bhawan Telibagh, Lucknow.(Lot No.55)",1,5439996,M/S JAITARA DEVELOPER,16-Aug-2025 11:12 PM,Rejected-AOC,L2,02-Jan-2026 04:52 PM,AOC,"Repairing of Sanitary Items at Ground to 4th floor of Dr. Ram Manohar Lohiya Parikalp Bhawan Telibagh, Lucknow.(Lot No.55)","Repairing of Sanitary Items at Ground to 4th floor of Dr. Ram Manohar Lohiya Parikalp Bhawan Telibagh, Lucknow.(Lot No.55)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,"Prikalp Bhawan Telibagh, Lucknow.",226002.0,NA ,NA ,NA ,canal Colony,No ,No,590.0,Nil,Nil,No,1.0,SBI Bank,"3,360",No,fixed,,Nil,Nil,08-Aug-2025 03:00 PM,18-Aug-2025 03:00 PM,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,08-Aug-2025 03:00 PM ,18-Aug-2025 12:00 PM ,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,26-Aug-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",03/AEIV/2025-26,2025_UPIDC_1063632_55,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Assistant Engineer IV,LDSC Lucknow.,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5445060,M/S SAMRAT TRADERS,17-Aug-2025 07:59 PM,Accepted-AOC,L1,02-Jan-2026 04:52 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
