EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"6,000",Yes,fixed,,Nil,Nil,AE-1 S.N.K.-1 BALRAMPUR,AE-1 S.N.K.-1 BALRAMPUR,1.0,SBI Bank,Earth work in silt clearance/Scarping of Gopalpur Mr. form km 0.000 km 3.500,Earth work in silt clearance/Scarping of Gopalpur Mr. form km 0.000 km 3.500,Please refer Tender documents. ,NA ,"61,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Shrawasti,271805.0,NA ,NA ,NA ,AE-1 S.N.K.-1 BALRAMPUR,No ,No,17-Nov-2025 12:00 PM,22-Nov-2025 04:00 PM,17-Nov-2025 12:00 PM,22-Nov-2025 02:00 PM,NA ,NA ,17-Nov-2025 12:00 PM,22-Nov-2025 02:00 PM,24-Nov-2025 12:50 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",05/AE-1/2025-26,2025_UPIDC_1083178_17,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,559.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,1.0,5693339.0,RAJESH KUMAR MISHRA,INR,"49,007.4",Sugriv Chaudhary,Internal,AWDHESH KUMAR,Sugriv Chaudhary,06-Jan-2026 11:12 AM,finsummary_2004638.pdf (83.99 KB),Finance,lett,Sugriv Chaudhary,06-Jan-2026 11:06 AM,finance_2004638.pdf,BOQ Comparative Chart,1,5686606,DEV PRAKASH TRIPATHI,19-Nov-2025 12:49 PM,Rejected-Finance,L2,06-Jan-2026 11:12 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2025_UPIDC_1083178_17,05/AE-1/2025-26,Earth work in silt clearance/Scarping of Gopalpur Mr. form km 0.000 km 3.500,06-Jan-2026,"INR 49,007.4",25.0,Sugriv Chaudhary,06-Jan-2026 11:15 AM,Document.pdf (433.00 KB),L1,Technical,bid,Sugriv Chaudhary,24-Nov-2025 12:45 PM,technical_2004638.pdf,Sugriv Chaudhary,Internal,Awdhesh Kumar,Sugriv Chaudhary,24-Nov-2025 12:49 PM,24-Nov-2025 12:50 PM,techsummary_2004638.pdf (83.99 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,2,5686781,MAHIPAL PANDEY,19-Nov-2025 05:24 PM,Rejected-Finance,L3,06-Jan-2026 11:12 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5693342,M P Traders,22-Nov-2025 12:40 PM,Rejected-Finance,L5,06-Jan-2026 11:12 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,5693339,RAJESH KUMAR MISHRA,22-Nov-2025 12:41 PM,Accepted-AOC,L1,06-Jan-2026 11:15 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,5693302,SHRI KRISHNA SHUKLA,22-Nov-2025 12:24 PM,Rejected-Finance,L4,06-Jan-2026 11:12 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
