Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
31-Jan-2026,"INR 64,359,399.23",365.0,SURESH CHANDRA YADAV,31-Jan-2026 03:12 PM,Agrr95.pdf (319.00 KB),Enclosed,1.0,5661357.0,B L ENTERPRISES,INR,96.925,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2025_UPPRC_1087596_1,75/UPPCL/GM-1/E-TENDER/2025-26 Dated-31.10.2025,Dynamic FaCade Light work in Sampurnanand Sanskrit University District-Varanasi (U.P.),1,5661357,B L ENTERPRISES,09-Nov-2025 08:35 PM,Accepted-AOC,Qualified,31-Jan-2026 12:25 AM,1.0,Tender Revocation,Enclosed,16-Jan-2026 05:28 PM,Commeti.pdf ,671.53,Technical Opening,Technical,Enclosed,SURESH CHANDRA YADAV,17-Jan-2026 01:29 PM,technical_1994955.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-3, Varanasi, Accountant Unit-3, Varanasi, General Manager Zone-5, Lucknow",SURESH CHANDRA YADAV,31-Jan-2026 12:42 PM,finsummary_1994955.pdf (687.29 KB),Finance,Enclosed,SURESH CHANDRA YADAV,24-Jan-2026 02:55 PM,finance_1994955.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-3, Varanasi, Accountant Unit-3, Varanasi, General Manager Zone-5, Lucknow",SURESH CHANDRA YADAV,17-Jan-2026 01:34 PM,20-Jan-2026 02:00 PM,techsummary_1994955.pdf (687.29 KB),AOC,1.0,Date 1,Date,,03-Nov-2025 09:00 AM,10-Nov-2025 03:00 PM,03-Nov-2025 09:00 AM,10-Nov-2025 02:00 PM,NA ,NA ,03-Nov-2025 09:00 AM,10-Nov-2026 12:25 AM,20-Jan-2026 02:00 PM,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230 /1A, Mehdaury, Telirayganj District-Prayagraj.",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,75/UPPCL/GM-1/E-TENDER/2025-26 Dated-31.10.2025,2025_UPPRC_1087596_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Dynamic FaCade Light work in Sampurnanand Sanskrit University District-Varanasi (U.P.),Dynamic FaCade Light work in Sampurnanand Sanskrit University District-Varanasi (U.P.),Please refer Tender documents. ,NA ,"6,56,39,000",Street Lighting,NA ,Tender,90.0,365.0,District-Varanasi (U.P.),221001.0,NA ,NA ,NA ,Prayagraj,No ,No,1.0,SBI Bank,"17,700",Nil,Nil,No,"13,13,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,BIDDOC,AOC
,,,,,,,,,,,,,,,,2,5662611,Canara Lighting Industries Pvt. Ltd.,10-Nov-2025 01:17 PM,Rejected-Technical,Reject,17-Jan-2026 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Other,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,3,5662172,Eagle Enterprises,10-Nov-2025 01:55 PM,Rejected-Technical,Reject,17-May-2026 12:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5654145,HINDUSTAN AGENCIES,10-Nov-2025 01:46 PM,Rejected-AOC,Qualified,31-Jan-2026 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,5652483,M/S SHIVAM ENTERPRISES,10-Nov-2025 08:43 AM,Rejected-Technical,Reject,17-Jan-2026 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,5661432,trading engineers,10-Nov-2025 01:52 PM,Rejected-AOC,Qualified,31-Jan-2026 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,5656949,UNIVERSAL ELECTRICALS,09-Nov-2025 04:48 PM,Rejected-AOC,Qualified,31-Jan-2026 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,8,5661480,VJ ELECTRICALS AND CONSTRUCTION LLP,10-Nov-2025 01:39 PM,Rejected-AOC,Qualified,31-Jan-2026 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
