Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
3. VIKASH KHANDKHRAGAR K VIBHINN GARMO MAI 15 SAWJANIK ISTHALO PAR HIGH MASK LIGHT KA ADISTHAPAN KARYA,3. VIKASH KHANDKHRAGAR K VIBHINN GARMO MAI 15 SAWJANIK ISTHALO PAR HIGH MASK LIGHT KA ADISTHAPAN KARYA,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,AGRA,282002.0,NA ,NA ,NA ,EEREDAGRA,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,1032/NIVIDA AGRA/2025-26 dt 04.12.2025,2025_REDUP_1102870_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,30-Dec-2025 04:00 PM,06-Jan-2026 12:30 PM,30-Dec-2025 04:00 PM,05-Jan-2026 12:00 PM,NA ,NA ,30-Dec-2025 04:00 PM,05-Jan-2026 12:00 PM,07-Jan-2026 10:00 AM,854.0,Nil,Nil,No,1.0,SBI Bank,EEREDAGRA,EEREDAGRA,1.0,Fee/PreQual/Technical,.pdf,SBD,"75,000",Yes,fixed,,Nil,Nil,AOC,EERED,Internal,,Dinesh Singh,06-Jan-2026 01:24 PM,07-Jan-2026 10:00 AM,techsummary_2033660.pdf (192.22 KB),Finance,F,Dinesh Singh,07-Jan-2026 01:41 PM,,BOQ Comparative Chart,EERED,Internal,,Dinesh Singh,08-Jan-2026 01:00 PM,finsummary_2033660.pdf (192.22 KB),Technical,tecnical,Dinesh Singh,06-Jan-2026 01:17 PM,,1,5785216,Lovely Enterprises,01-Jan-2026 11:19 PM,Rejected-Finance,L2,08-Jan-2026 01:00 PM,1.0,5785191.0,M/S ONN INFRATECH,INR,"3,339,626",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,2025_REDUP_1102870_3,1032/NIVIDA AGRA/2025-26 dt 04.12.2025,3. VIKASH KHANDKHRAGAR K VIBHINN GARMO MAI 15 SAWJANIK ISTHALO PAR HIGH MASK LIGHT KA ADISTHAPAN KARYA,08-Jan-2026,"INR 3,339,626",90.0,Dinesh Singh,28-Jan-2026 11:39 AM,RESPONSIVE.pdf (192.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5785204,M/S KRISHNA INFRATECH,02-Jan-2026 09:49 AM,Rejected-Finance,L3,08-Jan-2026 01:00 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5785191,M/S ONN INFRATECH,02-Jan-2026 12:11 AM,Accepted-AOC,l1,28-Jan-2026 11:39 AM,,,,,,,,,,,,,,,,AOC
