Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","2,65,300",No,fixed,,Nil,Nil,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/399 DT-07/08/2025,2025_YEIDA_1064779_13,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,13-Aug-2025 06:55 PM,25-Aug-2025 11:00 AM,13-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,NA ,NA ,13-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,24-Oct-2025 01:00 PM,"2,510",Nil,Nil,No,D/o 02 parks and Grassing of 05 parks and maintenance of Trees on Internal roads in Pocket U sector-20 with two year maintenance yeida. WC-H,D/o 02 parks and Grassing of 05 parks and maintenance of Trees on Internal roads in Pocket U sector-20 with two year maintenance yeida. WC-H,Please refer Tender documents. ,NA ,"1,32,63,721",Agricultural or Forestry,NA ,Tender,90.0,825.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,tender cell 2nd floor yeida,No ,No,1.0,SBI Bank,AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1064779_13,YEA/GM(PROJECT)/2025/399 DT-07/08/2025,D/o 02 parks and Grassing of 05 parks and maintenance of Trees on Internal roads in Pocket U sector-20 with two year maintenance yeida. WC-H,1,5466081,GREEN STAR NURSERY,21-Aug-2025 07:49 PM,Rejected-Technical,DISQUALIFIED,24-Oct-2025 12:55 PM,Finance,EVALUATION,VIKAS KUMAR,18-Nov-2025 05:41 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,18-Nov-2025 05:44 PM,finsummary_1941915.pdf (2353.47 KB),1.0,5470852.0,M/S PRATHVI ENTERPRISES,INR,"9,280,625.63",Committee,Internal,Committee,BHARAM PAL SINGH,24-Oct-2025 12:55 PM,24-Oct-2025 01:00 PM,techsummary_1941915.pdf (1052.48 KB),Technical,EVALUATION,BHARAM PAL SINGH,24-Oct-2025 12:52 PM,,16-Jan-2026,"INR 9,280,625.63",825.0,VIKAS KUMAR,16-Jan-2026 05:40 PM,399_13.pdf (1328.00 KB),AOC,AOC
,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5468460,M R INFRA,21-Aug-2025 01:24 PM,Rejected-Finance,L5,18-Nov-2025 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5465792,M/S AZAD CONSTRUCTION,21-Aug-2025 07:45 PM,Rejected-Finance,L3,18-Nov-2025 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5470194,M/S INDERSINGH AND COMPANY,22-Aug-2025 03:42 PM,Rejected-Finance,L2,18-Nov-2025 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5473602,M/S NITIN ASSOCIATES,22-Aug-2025 04:50 PM,Rejected-Finance,L6,18-Nov-2025 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,5470852,M/S PRATHVI ENTERPRISES,22-Aug-2025 08:54 AM,Accepted-AOC,L1,16-Jan-2026 05:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,7,5470849,PARMOD CONTRACTOR AND SUPPLIER,22-Aug-2025 04:56 PM,Rejected-Finance,L4,18-Nov-2025 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
