S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,5600964,M/S JAI MAA VAISNO TRADERS,12-Oct-2025 12:49 PM,Rejected-Finance,As per Upload,06-Dec-2025 11:41 AM,1.0,5598680.0,Shivkripa Constrution,INR,"48,170.28","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",2025_UPIDC_1078690_6,03/EESNK1BANSI/2025-26,SiltScraping and jungle clearance of Khoria Mr. From Km.0.000 to Km.3.200,11-Dec-2025,"INR 48,170.28",20.0,Birendra Paswan,01-Jan-2026 12:14 PM,06.pdf (288.00 KB),Birendra Paswan,Internal,,Birendra Paswan,06-Dec-2025 11:41 AM,finsummary_1972422.pdf (200.88 KB),Technical,As per upload,Birendra Paswan,19-Oct-2025 10:58 AM,technical_1972422.pdf,Birendra Pasean,Internal,,Birendra Paswan,24-Oct-2025 12:36 PM,24-Oct-2025 03:00 PM,techsummary_1972422.pdf (495.49 KB),Finance,As per upload,Birendra Paswan,20-Nov-2025 01:17 PM,finance_1972422.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",03/EESNK1BANSI/2025-26,2025_UPIDC_1078690_6,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,04-Oct-2025 10:00 AM,13-Oct-2025 02:00 PM,04-Oct-2025 10:00 AM,13-Oct-2025 01:00 PM,NA ,NA ,04-Oct-2025 10:00 AM,13-Oct-2025 01:00 PM,24-Oct-2025 03:00 PM,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,1.0,Fee/PreQual/Technical,.pdf,Tender Document,SiltScraping and jungle clearance of Khoria Mr. From Km.0.000 to Km.3.200,SiltScraping and jungle clearance of Khoria Mr. From Km.0.000 to Km.3.200,Please refer Tender documents. ,NA ,"65,000",Civil Works - Canal,NA ,Rate Contract,90.0,20.0,SIDDHARTH NAGAR,272153.0,NA ,NA ,NA ,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,No ,No,559.0,Nil,Nil,No,"1,000",Yes,fixed,,Nil,Nil,AOC
2,5603385,M/S SIYA ENTERPRISES,13-Oct-2025 12:20 PM,Rejected-Finance,As per Upload,06-Dec-2025 11:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5598680,Shivkripa Constrution,10-Oct-2025 06:08 PM,Accepted-AOC,As per Upload,01-Jan-2026 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
