Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"S.E, Irrigation Construction Circle, Basti","S.E, Irrigation Construction Circle, Basti","2,886",Nil,Nil,No,"1,50,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"C.C. Lining Work On Rauna Dy. From Km 0.000 to 0.100 , Km 1.500 to 1.700 and Between Km 0.000 to 7.500 at Different Chainage of VRB/SYPHON and Densa Minor from Km 4.200 to 4.350 and Banskhor Minor from Km 1.900 to 2.080","C.C. Lining Work On Rauna Dy. From Km 0.000 to 0.100 , Km 1.500 to 1.700 and Between Km 0.000 to 7.500 at Different Chainage of VRB/SYPHON and Densa Minor from Km 4.200 to 4.350 and Banskhor Minor from Km 1.900 to 2.080",Please refer Tender documents. ,NA ,"75,12,000",Civil Works,NA ,Tender,90.0,180.0,Basti,272002.0,NA ,NA ,NA ,"S.E, Irrigation Construction Circle, Basti",No ,No,24-Nov-2025 09:00 AM,29-Nov-2025 03:30 PM,24-Nov-2025 09:00 AM,29-Nov-2025 03:00 PM,NA ,NA ,24-Nov-2025 09:00 AM,29-Nov-2025 03:00 PM,12-Dec-2025 04:30 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",04/S.E/2025-26,2025_UPIDC_1093020_3,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Admitted,Ramesh Prasad,10-Dec-2025 06:28 PM,,Ramesh Prasad,Internal,Dinesh Mohan,Ramesh Prasad,15-Dec-2025 02:13 PM,finsummary_2008499.pdf (531.96 KB),Finance,Admitted,Ramesh Prasad,15-Dec-2025 01:51 PM,,BOQ Comparative Chart,Ramesh Prasad,Internal,Dinesh Mohan,Ramesh Prasad,10-Dec-2025 06:43 PM,12-Dec-2025 04:30 PM,techsummary_2008499.pdf (459.78 KB),19-Jan-2026,"INR 5,620,975.8",180.0,Ramesh Prasad,31-Jan-2026 04:38 PM,AOC_10.pdf (451.00 KB),AOC,1,5708187,M/S ADITYA CONSTRUCTION COMPANY,28-Nov-2025 04:48 PM,Accepted-AOC,L1,31-Jan-2026 04:39 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",2025_UPIDC_1093020_3,04/S.E/2025-26,"C.C. Lining Work On Rauna Dy. From Km 0.000 to 0.100 , Km 1.500 to 1.700 and Between Km 0.000 to 7.500 at Different Chainage of VRB/SYPHON and Densa Minor from Km 4.200 to 4.350 and Banskhor Minor from Km 1.900 to 2.080",1.0,5708187.0,M/S ADITYA CONSTRUCTION COMPANY,INR,"5,620,975.8",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5708532,M/S BHAGWATI TRADERS,29-Nov-2025 02:00 PM,Rejected-Finance,L2,15-Dec-2025 02:13 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5708274,M/S VIRAT TRADERS,28-Nov-2025 01:04 PM,Rejected-Technical,As Per Uploaded,10-Dec-2025 06:43 PM,,,,,,,,,,AOC
