Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Assistant Engineer IV,LDSC Lucknow.,"3,300",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,1.0,SBI Bank,590.0,Nil,Nil,No,1.0,Date Corrigendum,Date,,"Cleaning of Sewer and Drainage line at Dr. Ram Manohar Lohiya, Parikalp Bhawan, Telibagh Lucknow.(Lot No.11)","Cleaning of Sewer and Drainage line at Dr. Ram Manohar Lohiya, Parikalp Bhawan, Telibagh Lucknow.(Lot No.11)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,"Prikalp Bhawan Telibagh, Lucknow.",226002.0,NA ,NA ,NA ,canal Colony,No ,No,08-Aug-2025 03:00 PM,19-Aug-2025 03:00 PM,08-Aug-2025 03:00 PM,19-Aug-2025 12:00 PM,08-Aug-2025 03:00 PM ,19-Aug-2025 12:00 PM ,08-Aug-2025 03:00 PM,19-Aug-2025 12:00 PM,26-Aug-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",03/AEIV/2025-26,2025_UPIDC_1063632_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1063632_11,03/AEIV/2025-26,"Cleaning of Sewer and Drainage line at Dr. Ram Manohar Lohiya, Parikalp Bhawan, Telibagh Lucknow.(Lot No.11)",1,5449468,M/S KISHORE KUMAR,18-Aug-2025 02:50 PM,Accepted-AOC,L1,02-Jan-2026 04:41 PM,1.0,5449468.0,M/S KISHORE KUMAR,INR,"161,745",Finance,boq Summary,deena nath maurya,26-Aug-2025 01:01 PM,finance_1938417.pdf,BOQ Comparative Chart,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,28-Aug-2025 12:34 PM,finsummary_1938417.pdf (914.43 KB),Technical,Summary,deena nath maurya,25-Aug-2025 12:39 PM,technical_1938417.pdf,01-Sep-2025,"INR 161,745",30.0,deena nath maurya,02-Jan-2026 04:41 PM,agno95.pdf (571.00 KB),AOC,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,25-Aug-2025 05:09 PM,26-Aug-2025 11:00 AM,techsummary_1938417.pdf (914.43 KB),AOC
,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5447702,M/S MOHIT ENTERPRISES,18-Aug-2025 10:28 AM,Rejected-AOC,L2,02-Jan-2026 04:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
