S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1,5795843,A K Sri Construction,09-Jan-2026 07:21 AM,Accepted-AOC,AOC,16-Jan-2026 04:18 PM,1.0,5795843.0,A K Sri Construction,INR,"1,980,411.67",Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division PWD Balrampur,2026_CEDPW_1103639_1,15/2A/Nivida/2026 date 02.01.2026,Lot1,16-Jan-2026,"INR 1,980,411.67",60.0,RAJESH KUMAR,16-Jan-2026 04:18 PM,BW30.pdf (94.00 KB),EE CD PWD Balrampr,Internal,,RAJESH KUMAR,16-Jan-2026 03:09 PM,16-Jan-2026 03:15 PM,techsummary_2035388.pdf (112.61 KB),Finance,ta,RAJESH KUMAR,16-Jan-2026 03:50 PM,,BOQ Comparative Chart,EE CD PWD Balrampr,Internal,,RAJESH KUMAR,16-Jan-2026 04:16 PM,finsummary_2035388.pdf (93.52 KB),Technical,TA,RAJESH KUMAR,16-Jan-2026 03:06 PM,,AOC,03-Jan-2026 06:00 PM,09-Jan-2026 10:30 AM,03-Jan-2026 06:00 PM,09-Jan-2026 10:00 AM,NA ,NA ,03-Jan-2026 06:00 PM,09-Jan-2026 10:00 AM,16-Jan-2026 03:15 PM,1.0,SBI Bank,944.0,Nil,Nil,Yes,"20,000",Yes,fixed,,Nil,Nil,EE CD PWD Balrampur,EE CD PWD Balrampur,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division PWD Balrampur,15/2A/Nivida/2026 date 02.01.2026,2026_CEDPW_1103639_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Lot1,Lot1,Please refer Tender documents. ,NA ,"2,00,000",Civil Works,NA ,Tender,90.0,60.0,EE CD PWD Balrampur,271201.0,NA ,NA ,NA ,EE CD PWD Balrampur,No ,No,1,Fee/PreQual/Technical,.pdf,NIT,AOC
2,5795858,PRATEEK CONSTRUCTION,09-Jan-2026 07:40 AM,Rejected-Finance,AOC,16-Jan-2026 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FN,AOC
