S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,5800859,ANKIT KUMAR CONTRACTOR,13-Jan-2026 08:52 PM,Accepted-AOC,Beng L1,30-Jan-2026 01:55 PM,1.0,5800859.0,ANKIT KUMAR CONTRACTOR,INR,"1,256,109",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1104966_1,128/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Chatar Singh Rana house to Sanjay shop at Vill Umri Majbata Block Nanota, District- Saharanpur",05-Feb-2026,"INR 1,256,109",90.0,Vinod Kumar Kardam,30-Jan-2026 01:55 PM,aoc.pdf (535.00 KB),"AWARD OF CONTRACT for Construction of CC Road and Side Drain work from Chatar Singh Rana house to Sanjay shop at Vill Umri Majbata Block Nanota, District- Saharanpur",Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,30-Jan-2026 01:53 PM,finsummary_2038746.pdf (340.44 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,15-Jan-2026 04:10 PM,technical_2038746.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,15-Jan-2026 04:13 PM,15-Jan-2026 05:00 PM,techsummary_2038746.pdf (340.43 KB),Finance,Financial Evaluation Summary,Vinod Kumar Kardam,30-Jan-2026 01:51 PM,finance_2038746.pdf,BOQ Comparative Chart,AOC,"Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Chatar Singh Rana house to Sanjay shop at Vill Umri Majbata Block Nanota, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Chatar Singh Rana house to Sanjay shop at Vill Umri Majbata Block Nanota, District- Saharanpur",Please refer Tender documents. ,NA ,"12,56,738",Civil Works,NA ,Tender,90.0,90.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,09-Jan-2026 12:00 PM,15-Jan-2026 12:00 PM,09-Jan-2026 12:00 PM,15-Jan-2026 11:00 AM,NA ,NA ,09-Jan-2026 12:00 PM,15-Jan-2026 11:00 AM,15-Jan-2026 05:00 PM,1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"25,500",No,fixed,,UPSCIDCO,SAHARANPUR,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,128/EE/SRE/E-TENDER/2025-26,2026_SCIDC_1104966_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,652",UPSCIDCO,SAHARANPUR,No,AOC
2,5802814,sachin kumar,14-Jan-2026 06:35 AM,Rejected-Finance,Being L2,30-Jan-2026 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
