Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur,2025_UPIDM_1100883_1,02/SE/2025-26 8250/SE/12/12/2025,"NABARD Funded Modernization of Ch. Charan Singh Kunwano Pump Canal, Dist- Santkabirnagar. Supply, Installation testing and commissioning of IOT based monitoring System.",1.0,5780813.0,new super engineering and electric works,INR,"4,499,999",1,5772421,AMPEE TRADING CO.,07-Jan-2026 12:53 AM,Rejected-Technical,TECHNICAL REJECT,13-Jan-2026 03:21 PM,30-Jan-2026,"INR 4,499,999",75.0,Hardev Prasad,30-Jan-2026 07:50 PM,AOCSE.pdf (471.00 KB),L1,SE NALKOOP MANDAL GORAKHPUR,Internal,,Hardev Prasad,13-Jan-2026 03:21 PM,13-Jan-2026 03:45 PM,techsummary_2028912.pdf (322.17 KB),Finance,FINANCIAL EVALUATION,Hardev Prasad,13-Jan-2026 04:15 PM,finance_2028912.pdf,BOQ Comparative Chart,SE NALKOOP MANDAL GORAKHPUR,Internal,,Hardev Prasad,30-Jan-2026 07:43 PM,finsummary_2028912.pdf (554.86 KB),Technical,technical evaluation,Hardev Prasad,13-Jan-2026 03:17 PM,technical_2028912.pdf,AOC,"NABARD Funded Modernization of Ch. Charan Singh Kunwano Pump Canal, Dist- Santkabirnagar. Supply, Installation testing and commissioning of IOT based monitoring System.","NABARD Funded Modernization of Ch. Charan Singh Kunwano Pump Canal, Dist- Santkabirnagar. Supply, Installation testing and commissioning of IOT based monitoring System.",Please refer Tender documents. ,NA ,"59,30,000",Miscellaneous Works,NA ,Tender,90.0,75.0,SANTKABIR NAGAR,272175.0,NA ,NA ,NA ,OFFICE SE NALKOOP MANDAL GORAKHPUR,No ,No,22-Dec-2025 12:30 PM,07-Jan-2026 03:00 PM,22-Dec-2025 12:30 PM,07-Jan-2026 12:00 PM,NA ,NA ,22-Dec-2025 12:30 PM,07-Jan-2026 12:00 PM,13-Jan-2026 03:45 PM,1.0,SBI Bank,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur,02/SE/2025-26 8250/SE/12/12/2025,2025_UPIDM_1100883_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,18,600",No,fixed,,Nil,Nil,1.0,DATE AND TIME CORRIGENDUM,Date,,SE NALKOOP MANDAL GORAKHPUR,OFFICE SE NALKOOP MANDAL GORAKHPUR,854.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,AOC
,,,,,,,,,2,5792208,ANUPAM INFRATECH,06-Jan-2026 04:41 PM,Rejected-Finance,L2,30-Jan-2026 07:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TERM AND CONDITION CORRIGENDUM,Technical Bid,,,,,,,,2.0,Finance,.xls,FINANCIAL,AOC
,,,,,,,,,3,5778362,Creative Robotics Pvt Ltd,01-Jan-2026 03:16 PM,Rejected-Technical,TECHNICAL REJECT,13-Jan-2026 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5774570,HITECH ERECTORS PVT. LTD.,07-Jan-2026 11:06 AM,Rejected-Technical,TECHNICAL REJECT,13-Jan-2026 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5784562,M/s ARC Solutions,07-Jan-2026 12:24 AM,Rejected-Technical,TECHNICAL REJECT,13-Jan-2026 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5780813,new super engineering and electric works,06-Jan-2026 04:00 PM,Accepted-AOC,L1,30-Jan-2026 07:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
