Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
EE UDAC Mathura,EE UDAC Mathura,89.0,Nil,Nil,No,1.0,SBI Bank,04-Oct-2025 10:00 AM,14-Oct-2025 02:00 PM,04-Oct-2025 11:00 AM,13-Oct-2025 05:00 PM,NA ,NA ,04-Oct-2025 11:00 AM,13-Oct-2025 05:00 PM,17-Oct-2025 01:05 PM,silt clearance of Sakitra Mr,LOT31,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,EE UDAC Mathura,281001.0,NA ,NA ,NA ,EE UDAC Mathura,No ,No,1.0,Corrigendum,Date,,"2,000",Yes,fixed,,Nil,Nil,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,10/EE/2025-26,2025_UPIDC_1079352_31,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,1.0,5600262.0,Jagannath prasad,INR,"79,977.66",Finance,financial,Naveen Kumar,05-Jan-2026 03:17 PM,finance_1974786.pdf,BOQ Comparative Chart,naveen kumar,Internal,karan pal,Naveen Kumar,05-Jan-2026 03:20 PM,finsummary_1974786.pdf (21.77 KB),U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,2025_UPIDC_1079352_31,10/EE/2025-26,silt clearance of Sakitra Mr,1,5600262,Jagannath prasad,11-Oct-2025 05:46 PM,Accepted-AOC,L1,05-Jan-2026 03:23 PM,naveen kumar,Internal,karan pal,Naveen Kumar,17-Oct-2025 01:01 PM,17-Oct-2025 01:05 PM,techsummary_1974786.pdf (780.65 KB),05-Jan-2026,"INR 90,883.71",15.0,Naveen Kumar,05-Jan-2026 03:23 PM,000000031.pdf (22.00 KB),AOC,Technical,technical,Naveen Kumar,17-Oct-2025 12:42 PM,technical_1974786.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,5603948,MOTI LAL CONSTRUCTION,13-Oct-2025 02:47 PM,Rejected-AOC,L2,05-Jan-2026 03:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5591715,M/S PRADEEP ASSOCIATES,07-Oct-2025 10:15 PM,Rejected-AOC,L3,05-Jan-2026 03:23 PM,,,,,,,,,,,,,,,,,,,,AOC
