Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
28-Jan-2026,"INR 17,495,826.57",90.0,BRIJ PAL SINGH,28-Jan-2026 01:38 PM,1101_5.pdf (971.00 KB),AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1080922_5,YEA/OSD(M)/2025/1101 DT-03/10/2025,Shifting of Existing 11KV Over head Network over the Plot Inside the Sector- 29 YEA (WC-EM-02),1.0,5635104.0,Sumit kumar,INR,"17,495,826.57",1.0,5627753.0,H.P. BUILDERS PRIVATE LIMITED,27-Oct-2025 12:40 PM,Rejected-Finance,L3,28-Jan-2026 01:36 PM,Technical,under,MAHRAM SINGH,25-Nov-2025 12:50 PM,,Committee,Internal,Committee,BRIJ PAL SINGH,28-Jan-2026 01:36 PM,finsummary_1978475.pdf (970.82 KB),Finance,UNDER,BRIJ PAL SINGH,28-Jan-2026 01:33 PM,,BOQ Comparative Chart,Committee,Internal,Committee,MAHRAM SINGH,25-Nov-2025 12:55 PM,25-Nov-2025 01:00 PM,techsummary_1978475.pdf (657.92 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",OSD(M),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,SBI Bank,Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/1101 DT-03/10/2025,2025_YEIDA_1080922_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"3,92,000",No,fixed,,Nil,Nil,08-Oct-2025 06:55 PM,30-Oct-2025 11:00 AM,08-Oct-2025 06:55 PM,28-Oct-2025 05:00 PM,NA ,NA ,08-Oct-2025 06:55 PM,28-Oct-2025 05:00 PM,25-Nov-2025 01:00 PM,"3,136",Nil,Nil,No,Shifting of Existing 11KV Over head Network over the Plot Inside the Sector- 29 YEA (WC-EM-02),Shifting of Existing 11KV Over head Network over the Plot Inside the Sector- 29 YEA (WC-EM-02),Please refer Tender documents. ,NA ,"1,95,50,594",Electrical Works,NA ,Tender,90.0,90.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,AOC
,,,,,,,,,,,,,,,,2.0,5635104.0,Sumit kumar,28-Oct-2025 04:18 PM,Accepted-AOC,L1,28-Jan-2026 01:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,5631794.0,Vishal Enterprises,27-Oct-2025 04:03 PM,Rejected-Finance,L2,28-Jan-2026 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
