Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Providing and Laying DBM and BC work on 24mtr Wide road in pocket-I,J and 7A in Sector-18 YEIDA WC-01","Providing and Laying DBM and BC work on 24mtr Wide road in pocket-I,J and 7A in Sector-18 YEIDA WC-01",Please refer Tender documents. ,NA ,"3,96,80,311",Civil Works,NA ,Tender,90.0,180.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"YEIDA, 2nd floor E-tender cell",No ,No,1.0,SBI Bank,GM(P),"YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY 1ST,FLOOR,COMERCIAL COMPLEX ,BLOCK P-2,SECTOR OMEGA -1,GREAER NOIDA","5,740",Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/399 DT-07/08/2025,2025_YEIDA_1064779_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,11-Aug-2025 06:55 PM,27-Aug-2025 11:00 AM,11-Aug-2025 06:55 PM,25-Aug-2025 05:00 PM,NA ,NA ,11-Aug-2025 06:55 PM,25-Aug-2025 05:00 PM,20-Nov-2025 11:30 AM,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","7,94,000",No,fixed,,Nil,Nil,AOC,Finance,UNDER EVALUATION,BHARAM PAL SINGH,16-Jan-2026 05:15 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,20-Nov-2025 11:24 AM,20-Nov-2025 11:30 AM,techsummary_1940860.pdf (1581.03 KB),Technical,UNDER EVALUATION,VIKAS KUMAR,20-Nov-2025 11:17 AM,,Committee,Internal,Committee,BHARAM PAL SINGH,16-Jan-2026 05:19 PM,finsummary_1940860.pdf (885.61 KB),16-Jan-2026,"INR 36,823,329.52",180.0,BHARAM PAL SINGH,16-Jan-2026 05:22 PM,399_1.pdf (886.00 KB),AOC,1.0,5492628.0,chandna associates,INR,"36,823,329.52",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1064779_1,YEA/GM(PROJECT)/2025/399 DT-07/08/2025,"Providing and Laying DBM and BC work on 24mtr Wide road in pocket-I,J and 7A in Sector-18 YEIDA WC-01",1.0,5492628.0,chandna associates,25-Aug-2025 04:52 PM,Accepted-AOC,L1,16-Jan-2026 05:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5486135.0,M/S DIMANIYA BUILDERS,25-Aug-2025 04:58 PM,Rejected-Finance,L2,16-Jan-2026 05:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5491472.0,M/s Goodhill Builders,25-Aug-2025 02:14 PM,Rejected-Finance,L3,16-Jan-2026 05:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5478529.0,MUNNA LAL GUPTA CONTRACTOR,23-Aug-2025 06:52 PM,Rejected-Technical,DISQUALIFIED,20-Nov-2025 11:24 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
