S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Date Corrigendum,Date,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,27-7/EE/FTP/PMAGY/E-Ten/25-26,2025_SCIDC_1070850_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,02-Sep-2025 05:00 PM,11-Sep-2025 03:00 PM,02-Sep-2025 05:00 PM,11-Sep-2025 02:00 PM,NA ,NA ,02-Sep-2025 05:00 PM,11-Sep-2025 02:00 PM,08-Oct-2025 04:45 PM,EE UPSCIDCO Fatehpur,236/174/4 Triveni Gas Godown Road new Mehdauri Teliyarganj Prayagraj,Construction of PMAGY at gram koraiya blocxk malwan distt fatehpur,Construction of PMAGY at gram koraiya blocxk malwan distt fatehpur,Please refer Tender documents. ,NA ,"16,54,000",Civil Works,NA ,Tender,105.0,90.0,Fatehpur,212601.0,EE UPSCIDCO Prayagraj ,236/174/4 Triveni Gas Godown Road new Mehdauri Teliyarganj Prayagraj ,06-Sep-2025 12:00 PM ,EE UPSCIDCO Prayagraj,No ,No,"1,652",EE UPSCIDCO,Fatehpur,Yes,1.0,RTGS - RTGS Payment,"33,500",Yes,fixed,,EE UPSCIDCO,Fatehpur,AOC,Technical,td,Surendra Katuyar,08-Oct-2025 04:39 PM,technical_1953721.pdf,SS Katiyar,Internal,"Lalji Tiwari, Devendra Kumar",Surendra Katuyar,13-Jan-2026 03:24 PM,finsummary_1953721.pdf (229.20 KB),Finance,fs,Surendra Katuyar,13-Jan-2026 03:23 PM,finance_1953721.pdf,BOQ Comparative Chart,SS Katiyar,Internal,"Lalji Tiwari, Devendra Kumar",Surendra Katuyar,08-Oct-2025 04:40 PM,08-Oct-2025 04:45 PM,techsummary_1953721.pdf (420.43 KB),13-Jan-2026,"INR 1,652,346",90.0,Surendra Katuyar,13-Jan-2026 03:26 PM,wo.pdf (712.00 KB),Issue Letter No- 660 dt 14.10.2025,1.0,5520135.0,Ms Ashok Kumar,INR,"1,652,346",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,2025_SCIDC_1070850_1,27-7/EE/FTP/PMAGY/E-Ten/25-26,Construction of PMAGY at gram koraiya blocxk malwan distt fatehpur,1,5527155,M/s AD Enterprises,11-Sep-2025 12:39 AM,Rejected-Technical,All document not complete,08-Oct-2025 04:40 PM,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5520135,Ms Ashok Kumar,07-Sep-2025 05:52 PM,Accepted-AOC,1st,13-Jan-2026 03:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5519162,M/S NIDHI CONSTRUCTIONS,08-Sep-2025 01:24 PM,Rejected-AOC,2nd,13-Jan-2026 03:26 PM,AOC
