S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Instrument Type,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,5805199.0,M/s MAA BUILDERS,INR,"542,699.7",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1104806_1,127/FZD/MLA/25-26,"CONSTRUCTION OF CC ROAD AND DRAINAGE SYSTEM FROM SHREE ANOKHE LAL JI HOUSE TO SHREE RAMKISHAN HOUSE AT VILL. -NAGLA BABAN, BLOCK- EKA, DISTT. FIROZABAD.",1,5805199,M/s MAA BUILDERS,15-Jan-2026 01:50 PM,Accepted-AOC,ok,21-Jan-2026 02:57 PM,21-Jan-2026,"INR 542,699.7",180.0,Sanjai Gangwar,21-Jan-2026 02:57 PM,fr127.pdf (444.00 KB),Executive Engineer,Internal,,Sanjai Gangwar,20-Jan-2026 03:43 PM,20-Jan-2026 03:45 PM,techsummary_2038312.pdf (224.59 KB),Finance,Rate of M/s MAA BUILDERS is accepted.,Sanjai Gangwar,21-Jan-2026 02:00 PM,finance_2038312.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Sanjai Gangwar,21-Jan-2026 02:55 PM,finsummary_2038312.pdf (443.87 KB),Technical,Two out of Three bids are ok.,Sanjai Gangwar,20-Jan-2026 03:14 PM,technical_2038312.pdf,AOC,1.0,RTGS - RTGS Payment,Executive engineer,"Ex. En. Office, H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.","CONSTRUCTION OF CC ROAD AND DRAINAGE SYSTEM FROM SHREE ANOKHE LAL JI HOUSE TO SHREE RAMKISHAN HOUSE AT VILL. -NAGLA BABAN, BLOCK- EKA, DISTT. FIROZABAD.","CONSTRUCTION OF CC ROAD AND DRAINAGE SYSTEM FROM SHREE ANOKHE LAL JI HOUSE TO SHREE RAMKISHAN HOUSE AT VILL. -NAGLA BABAN, BLOCK- EKA, DISTT. FIROZABAD.",Please refer Tender documents. ,NA ,"5,43,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,"1,062",UPSCIDCO,FIROZABAD,No,1.0,Fee/PreQual/Technical,.pdf,NIT,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,127/FZD/MLA/25-26,2026_SCIDC_1104806_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"11,000",No,fixed,,UPSCIDCO,FIROZABAD,08-Jan-2026 05:00 PM,16-Jan-2026 01:00 PM,08-Jan-2026 05:00 PM,16-Jan-2026 12:00 PM,NA ,NA ,08-Jan-2026 05:00 PM,16-Jan-2026 12:00 PM,20-Jan-2026 03:45 PM,AOC
,,,,,,,,,2,5807719,M/S MAA VISHNO CONSTRUCTION,15-Jan-2026 10:37 PM,Not Admitted-Fee/PreQual/Technical,Others-Tender Fees and EMD Amount are not submitted by bidder.,20-Jan-2026 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5807126,YASH CONSTRUCTION,15-Jan-2026 06:44 PM,Rejected-AOC,ok,21-Jan-2026 02:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
