Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
SE OMC2 ATPS ANPARA,SE OMC2 ATPS ANPARA,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,NIT,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,ANP/A/OMC2/BMD1/6000009231,2025_RVUNL_1069423_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,"5,900",Dy CAO CFA and BO ATPS ANPARA,ANPARA,No,01-Sep-2025 02:00 PM,03-Oct-2025 04:00 PM,01-Sep-2025 02:00 PM,30-Sep-2025 02:00 PM,NA ,NA ,01-Sep-2025 02:00 PM,30-Sep-2025 02:00 PM,30-Oct-2025 01:15 PM,"Complete cleaning, collection of garbage, rubbish, ash, coal dust etc. and disposal of same to dumping yard of boiler of all three units of 3x210 MW, ATPS, Anpara","Complete cleaning, collection of garbage, rubbish, ash,coal dust etc. and disposal of same to dumping yard ofboiler of all three units of 3x210 MW, ATPS, Anpara.",As pr tender doc ,NA ,"34,00,000",Repair and Maintenance Works,NA ,Tender,120.0,730.0,ANPARA,231225.0,NA ,NA ,NA ,SE OMC2 ANPARA,No ,No,"68,000",No,fixed,,Dy CAO CFA and BO ATPS ANPARA,ANPARA,AOC,CE L1 ANPARA,Internal,"CE L1 ANPARA, CE L2 ATPS ANPARA, DGM FINANCE ATPS, SE OMC2 ATPS, EE BMD-I ATPS ANPARA",Anurag Asthana,30-Oct-2025 12:59 PM,30-Oct-2025 01:15 PM,techsummary_1952917.pdf (142.73 KB),Finance,PART-II OPENED,Anurag Asthana,30-Oct-2025 01:25 PM,,BOQ Comparative Chart,CE L1 ANPARA,Internal,"CE-L2 ATPS, SE OMC-II ATPS, Dy CAO ATPS, EE BMD-I ATPS",Anurag Asthana,17-Jan-2026 05:11 PM,finsummary_1952917.pdf (32.55 KB),Technical,PART-I OPENED,CHANDER PRAKASH,03-Oct-2025 07:07 PM,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,2025_RVUNL_1069423_2,ANP/A/OMC2/BMD1/6000009231,"Complete cleaning, collection of garbage, rubbish, ash, coal dust etc. and disposal of same to dumping yard of boiler of all three units of 3x210 MW, ATPS, Anpara",1.0,5574191.0,M/S MAHENDRA SINGH AND COMPANY,INR,"3,261,396",1,5574256,M/s Krishna Engineering Works,30-Sep-2025 11:28 AM,Rejected-Technical,DOCUMENT REJECTED,30-Oct-2025 12:59 PM,17-Jan-2026,"INR 3,261,396",730.0,Anurag Asthana,17-Jan-2026 05:28 PM,LOICLEANING.pdf (569.00 KB),"Complete cleaning, collection of garbage, rubbish, ash, coal dust etc. and disposal of same to dumping yard of boiler of all three units of 3x210 MW, ATPS, Anpara",AOC
,,,,,,.pdf,TENDER DOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5574191,M/S MAHENDRA SINGH AND COMPANY,30-Sep-2025 10:55 AM,Accepted-AOC,L1,17-Jan-2026 05:28 PM,,,,,,,,AOC
,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5574602,M/S NEERAJ CONSTRUCTION,30-Sep-2025 01:21 PM,Rejected-Technical,DOCUMENT REJECTED,30-Oct-2025 12:59 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5573977,M/S NISHA ENTERPRISES,30-Sep-2025 09:37 AM,Rejected-AOC,L2,17-Jan-2026 05:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5574502,M/S SURYA CONSTRUCTION COMPANY,30-Sep-2025 12:57 PM,Rejected-Technical,DOCUMENT REJECTED,30-Oct-2025 12:59 PM,,,,,,,,AOC
