S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,06-Nov-2025 10:00 AM,12-Nov-2025 03:00 PM,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,NA ,NA ,06-Nov-2025 10:00 AM,12-Nov-2025 02:00 PM,18-Nov-2025 11:00 AM,"5,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,Earth work in silt clearance/Scarping of Basnera Mr. form km 0.000 km 2.200,Earth work in silt clearance/Scarping of Basnera Mr. form km 0.000 km 2.200,Please refer Tender documents. ,NA ,"52,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Bahraich,271801.0,NA ,NA ,NA ,AE-1 S.N.K.-1 BALRAMPUR,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",05/AE-1/2025-26,2025_UPIDC_1083178_15,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,559.0,Nil,Nil,No,AE-1 S.N.K.-1 BALRAMPUR,AE-1 S.N.K.-1 BALRAMPUR,AOC,Finance,file add,Sugriv Chaudhary,16-Jan-2026 11:27 AM,finance_1997057.pdf,BOQ Comparative Chart,Sugriv Chaudhary,Internal,awdhesh kumar,Sugriv Chaudhary,16-Jan-2026 11:30 AM,finsummary_1997057.pdf (293.51 KB),1.0,5669478.0,M/s PANDEY CONTRACTOR(RAM JIYAWAN PANDEY),INR,"51,028","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2025_UPIDC_1083178_15,05/AE-1/2025-26,Earth work in silt clearance/Scarping of Basnera Mr. form km 0.000 km 2.200,1,5670537,ITI CONSTRUCTION,12-Nov-2025 12:55 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,17-Nov-2025 06:00 PM,16-Jan-2026,"INR 51,028.18",25.0,Sugriv Chaudhary,16-Jan-2026 11:32 AM,Document39t.pdf (294.00 KB),file add,Technical,bid,Sugriv Chaudhary,17-Nov-2025 06:00 PM,technical_1997057.pdf,Sugriv Chaudhary,Internal,Awdhesh Kumar,Sugriv Chaudhary,17-Nov-2025 06:15 PM,18-Nov-2025 11:00 AM,techsummary_1997057.pdf (64.11 KB),AOC
,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5669409,Jagdish Prasad Tewari Contractor,11-Nov-2025 08:17 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,17-Nov-2025 06:00 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5669502,MISHRA ARYAN CONSTRUCTION,11-Nov-2025 09:05 PM,Rejected-Finance,L2,16-Jan-2026 11:30 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5669478,M/s PANDEY CONTRACTOR(RAM JIYAWAN PANDEY),11-Nov-2025 08:54 PM,Accepted-AOC,L1,16-Jan-2026 11:32 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,5669480,Onkar nath Dwevedi,11-Nov-2025 09:10 PM,Rejected-Finance,L2,16-Jan-2026 11:30 AM,,,,,,,,,,,,,,,,,,,,AOC
