Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
15-Jan-2026,"INR 758,246",90.0,Vinod Kumar Kardam,08-Jan-2026 02:56 PM,aoc.pdf (634.00 KB),"AWARD OF CONTRACT for Construction of CC Road and Drain work From Shabbir house to Mehfuj son of Kasim house at Vill Bhatpura Block Muzaffarabad, District- Saharanpur",1.0,5787081.0,VINOD KUMAR THEKEDAR,INR,"758,246",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2025_SCIDC_1103022_1,118/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Construction of CC Road and Drain work From Shabbir house to Mehfuj son of Kasim house at Vill Bhatpura Block Muzaffarabad, District- Saharanpur",1,5787304,Happy Flex and Contractor,05-Jan-2026 06:43 PM,Rejected-Finance,Being L2,08-Jan-2026 02:52 PM,Technical,Technical Evaluation Summary,Vinod Kumar Kardam,06-Jan-2026 04:56 PM,technical_2034001.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chndra - AAO",Vinod Kumar Kardam,08-Jan-2026 02:52 PM,finsummary_2034001.pdf (640.41 KB),Finance,Financial Evaluation Summary,Vinod Kumar Kardam,08-Jan-2026 02:51 PM,finance_2034001.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,06-Jan-2026 04:58 PM,06-Jan-2026 06:00 PM,techsummary_2034001.pdf (640.42 KB),AOC,"15,500",No,fixed,,UPSCIDCO,SAHARANPUR,"1,062",UPSCIDCO,SAHARANPUR,No,1.0,RTGS - RTGS Payment,31-Dec-2025 12:00 PM,06-Jan-2026 11:00 AM,31-Dec-2025 12:00 PM,06-Jan-2026 10:00 AM,NA ,NA ,31-Dec-2025 12:00 PM,06-Jan-2026 10:00 AM,06-Jan-2026 06:00 PM,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Construction of CC Road and Drain work From Shabbir house to Mehfuj son of Kasim house at Vill Bhatpura Block Muzaffarabad, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Construction of CC Road and Drain work From Shabbir house to Mehfuj son of Kasim house at Vill Bhatpura Block Muzaffarabad, District- Saharanpur",Please refer Tender documents. ,NA ,"7,58,474",Civil Works,NA ,Tender,90.0,90.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,118/EE/SRE/E-TENDER/2025-26,2025_SCIDC_1103022_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",AOC
,,,,,,,,,,,,,,,,2,5787081,VINOD KUMAR THEKEDAR,03-Jan-2026 10:35 AM,Accepted-AOC,Being L1,08-Jan-2026 02:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,AOC
