Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,062",UPSCIDCO,SAHARANPUR,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur","Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Rambhaj house to Brijesh house at Vill Mundikhedi Block Rampur Maniharan, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Rambhaj house to Brijesh house at Vill Mundikhedi Block Rampur Maniharan, District- Saharanpur",Please refer Tender documents. ,NA ,"5,20,038",Civil Works,NA ,Tender,90.0,90.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,1,BC - Bankers Cheque,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,124/EE/SRE/E-TENDER/2025-26,2026_SCIDC_1104948_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"10,500",No,fixed,,UPSCIDCO,SAHARANPUR,09-Jan-2026 12:00 PM,15-Jan-2026 12:00 PM,09-Jan-2026 12:00 PM,15-Jan-2026 11:00 AM,NA ,NA ,09-Jan-2026 12:00 PM,15-Jan-2026 11:00 AM,15-Jan-2026 05:00 PM,AOC,Finance,Financial Evaluation Summary,Vinod Kumar Kardam,30-Jan-2026 01:14 PM,finance_2038698.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,15-Jan-2026 04:32 PM,15-Jan-2026 05:00 PM,techsummary_2038698.pdf (343.00 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,15-Jan-2026 04:30 PM,technical_2038698.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,30-Jan-2026 01:17 PM,finsummary_2038698.pdf (343.00 KB),30-Jan-2026,"INR 519,881",90.0,Vinod Kumar Kardam,30-Jan-2026 01:22 PM,aoc.pdf (557.00 KB),"AWARD OF CONTRACT for Construction of CC Road and Side Drain work from Rambhaj house to Brijesh house at Vill Mundikhedi Block Rampur Maniharan, District- Saharanpur",1,5801730,ANKIT KUMAR CONTRACTOR,13-Jan-2026 09:38 PM,Rejected-Finance,Being L2,30-Jan-2026 01:17 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1104948_1,124/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Rambhaj house to Brijesh house at Vill Mundikhedi Block Rampur Maniharan, District- Saharanpur",1.0,5801692.0,sachin kumar,INR,"519,881",AOC
,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5801692,sachin kumar,13-Jan-2026 05:24 PM,Accepted-AOC,Being L1,30-Jan-2026 01:23 PM,,,,,,,,,,AOC
