Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
02-Jan-2026,"INR 28,126,805.51",180.0,RAKESH VERMA,02-Jan-2026 03:24 PM,DOS54new.pdf (615.00 KB),Enclosed,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2025_UPPRC_1076781_2,54/UPPCL/GM-7/E-TENDER/2025-26 Dated-23.09.2025,"Construction of Modern workshop, Training room etc. at Govt. I.T.I. Dhaurahara District-Lakhimpur Kheri (U.P.)",1.0,5574180.0,Shri Ram Constructions,INR,"28,126,805.51",1,5574608,Aditya Enterprises,30-Sep-2025 01:36 PM,Rejected-Technical,Disqualified,13-Nov-2025 04:11 PM,Technical,Enclosed,RAKESH VERMA,13-Nov-2025 04:05 PM,technical_1967408.pdf,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-14, Lucknow, Accountant, Unit-14, Lucknow",RAKESH VERMA,02-Jan-2026 03:20 PM,finsummary_1967408.pdf (3024.68 KB),Finance,Enclosed,RAKESH VERMA,02-Jan-2026 03:14 PM,finance_1967408.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-14, Lucknow, Accountant, Unit-14, Lucknow.",RAKESH VERMA,13-Nov-2025 04:11 PM,14-Nov-2025 12:00 PM,techsummary_1967408.pdf (3024.68 KB),AOC,"Construction of Modern workshop, Training room etc. at Govt. I.T.I. Dhaurahara District-Lakhimpur Kheri (U.P.)","Construction of Modern workshop, Training room etc. at Govt. I.T.I. Dhaurahara District-Lakhimpur Kheri (U.P.)",Please refer Tender documents. ,NA ,"2,85,55,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,Dhaurahara District-Lakhimpur Kheri (U.P.),262723.0,NA ,NA ,NA ,LUCKNOW,No ,No,"17,700",Nil,Nil,No,"5,71,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,54/UPPCL/GM-7/E-TENDER/2025-26 Dated-23.09.2025,2025_UPPRC_1076781_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,BIDDOC,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.",24-Sep-2025 11:00 AM,30-Sep-2025 04:00 PM,24-Sep-2025 11:00 AM,30-Sep-2025 02:00 PM,NA ,NA ,24-Sep-2025 11:00 AM,30-Sep-2025 02:00 PM,14-Nov-2025 12:00 PM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,5574180,Shri Ram Constructions,30-Sep-2025 12:29 PM,Accepted-AOC,Accepted,02-Jan-2026 03:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,AOC
