S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,5411859.0,KRISHN CONSTRUCTION,INR,"2,672,858.68",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1061572_9,YEA/GM(PROJECT)/2025/394 DT-29/07/2025,Construction of E-library room in village Usmanpur YEA WC-06,1.0,5411859.0,KRISHN CONSTRUCTION,08-Aug-2025 02:04 PM,Accepted-AOC,L1,16-Jan-2026 11:36 AM,16-Jan-2026,"INR 2,672,858.68",120.0,VIKAS KUMAR,16-Jan-2026 11:36 AM,AOC394_9.pdf (1663.00 KB),AOC,Committee,Internal,Committee,VIKAS KUMAR,16-Jan-2026 11:34 AM,finsummary_1935022.pdf (1663.24 KB),Technical,EVALUATION,VIKAS KUMAR,03-Dec-2025 03:04 PM,,Committee,Internal,Committee,VIKAS KUMAR,03-Dec-2025 04:03 PM,03-Dec-2025 04:30 PM,techsummary_1935022.pdf (751.48 KB),Finance,UNDER EVALUATION,VIKAS KUMAR,16-Jan-2026 11:31 AM,,BOQ Comparative Chart,AOC,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",915.0,Nil,Nil,No,"64,800",No,fixed,,Nil,Nil,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/394 DT-29/07/2025,2025_YEIDA_1061572_9,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,01-Aug-2025 06:55 PM,13-Aug-2025 11:00 AM,01-Aug-2025 06:55 PM,11-Aug-2025 05:00 PM,NA ,NA ,01-Aug-2025 06:55 PM,11-Aug-2025 05:00 PM,03-Dec-2025 04:30 PM,Construction of E-library room in village Usmanpur YEA WC-06,Construction of E-library room in village Usmanpur YEA WC-06,Please refer Tender documents. ,NA ,"32,33,166",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,AOC
,,,,,,,,,2.0,5417859.0,OM SAI INFRATECH,11-Aug-2025 02:13 PM,Rejected-Finance,L2,16-Jan-2026 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3.0,5418835.0,SHRIJI CONSTRUCTION AND ELECTRICALS,11-Aug-2025 04:29 PM,Rejected-Finance,L3,16-Jan-2026 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
