EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"11,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",NIT No. 02/EE/2025-26,2025_UPIDC_1080725_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,766.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tech. Bid,10-Oct-2025 09:00 AM,15-Oct-2025 11:00 AM,10-Oct-2025 09:00 AM,15-Oct-2025 10:00 AM,NA ,NA ,10-Oct-2025 09:00 AM,15-Oct-2025 10:00 AM,21-Oct-2025 11:00 AM,1.0,SBI Bank,SILT CLEARANCE /SCRAPING OF TUMURKI DY FROM KM. 0.000 TO 10.450 KM. FOR RABI 1433 FASLI IN DISTRICT HARDOI FOR YEAR 2025-26.,SILT CLEARANCE /SCRAPING OF TUMURKI DY FROM KM. 0.000 TO 10.450 KM. FOR RABI 1433 FASLI IN DISTRICT HARDOI FOR YEAR 2025-26.,Please refer Tender documents. ,NA ,"5,27,000",Civil Works - Canal,Silt Clearance ,Tender,90.0,20.0,Hardoi,241001.0,NA ,NA ,NA ,Office of the EE NWMP S.C. Div. Shahjahanpur,No ,No,Executive Engineer NWMP S.C. Div. Shahjahanpur,Office of the EE NWMP S.C. Div. Shahjahanpur,AOC,Technical,3 TECHNICAL BID FOUND AND ADMITTED,Devendra Kumar Sahai,15-Oct-2025 12:46 PM,technical_1978014.pdf,EE DEVENDRA KUMAR SAHAI,Internal,1. EE DEVENDRA KUMAR SAHAI 2. EE VISHAL PORWAL,Devendra Kumar Sahai,24-Oct-2025 07:09 PM,finsummary_1978014.pdf (553.60 KB),Finance,02 FINANCIAL BID FOUND AND ADMITTED,Devendra Kumar Sahai,24-Oct-2025 01:05 PM,finance_1978014.pdf,BOQ Comparative Chart,EE DEVENDRA KUMAR SAHAI,Internal,1. EE DEVENDRA KUMAR SAHAI 2. EE VISHAL PORWAL,Devendra Kumar Sahai,18-Oct-2025 03:05 PM,21-Oct-2025 11:00 AM,techsummary_1978014.pdf (256.04 KB),30-Oct-2025,"INR 526,789.59",20.0,Devendra Kumar Sahai,21-Jan-2026 10:50 PM,05.pdf (602.00 KB),Ag. No. 05/EE/2025-26,1,5608050,M/S K.G.N. TRADERS,14-Oct-2025 06:19 PM,Accepted-AOC,1st Lowest,21-Jan-2026 10:50 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",2025_UPIDC_1080725_5,NIT No. 02/EE/2025-26,SILT CLEARANCE /SCRAPING OF TUMURKI DY FROM KM. 0.000 TO 10.450 KM. FOR RABI 1433 FASLI IN DISTRICT HARDOI FOR YEAR 2025-26.,1.0,5608050.0,M/S K.G.N. TRADERS,INR,"498,926.32",AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5608841,M/S MANOJ KUMAR,14-Oct-2025 11:17 PM,Rejected-Technical,Bid Not Completed,18-Oct-2025 03:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5608307,M/S SATYA PRAKASH MISRA,14-Oct-2025 07:27 PM,Rejected-Finance,02 LOWEST,24-Oct-2025 07:09 PM,,,,,,,,,,AOC
