Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
EE UDAC Mathura,EE UDAC Mathura,1.0,SBI Bank,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,10/EE/2025-26,2025_UPIDC_1079352_18,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,"3,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,89.0,Nil,Nil,No,04-Oct-2025 10:00 AM,09-Oct-2025 04:00 PM,04-Oct-2025 11:00 AM,09-Oct-2025 11:00 AM,NA ,NA ,04-Oct-2025 11:00 AM,09-Oct-2025 11:00 AM,13-Oct-2025 09:00 AM,silt clearance of Atas mr,LOT18,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,EE UDAC Mathura,281001.0,NA ,NA ,NA ,EE UDAC Mathura,No ,No,AOC,1.0,5588223.0,PREMWATI GOVT. CONSTRUCTIONS,INR,"80,210",naveen kumar,Internal,karan pal,Naveen Kumar,05-Jan-2026 02:59 PM,finsummary_1974476.pdf (22.64 KB),Finance,Financial,Naveen Kumar,05-Jan-2026 02:55 PM,finance_1974476.pdf,BOQ Comparative Chart,1,5587272,NARENDRA SINGH,07-Oct-2025 10:01 AM,Rejected-AOC,L4,05-Jan-2026 03:04 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,2025_UPIDC_1079352_18,10/EE/2025-26,silt clearance of Atas mr,naveen kumar,Internal,karan pal,Naveen Kumar,12-Oct-2025 03:16 PM,13-Oct-2025 09:00 AM,techsummary_1974476.pdf (901.47 KB),05-Jan-2026,"INR 104,650",15.0,Naveen Kumar,05-Jan-2026 03:04 PM,000000000018.pdf (23.00 KB),AOC,Technical,technical,Naveen Kumar,12-Oct-2025 01:55 PM,technical_1974476.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5588223,PREMWATI GOVT. CONSTRUCTIONS,06-Oct-2025 06:18 PM,Accepted-AOC,L1,05-Jan-2026 03:04 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5586935,RAJENDRA SINGH,07-Oct-2025 09:56 AM,Rejected-AOC,L5,05-Jan-2026 03:04 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,5588230,SHIV OM CONTRACTOR,06-Oct-2025 06:16 PM,Rejected-AOC,L2,05-Jan-2026 03:04 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,5591637,SHRI RADHA RANI ENTERPRISES,08-Oct-2025 02:50 PM,Rejected-AOC,L3,05-Jan-2026 03:04 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
