S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,5795820.0,M/S GOVERDHAN ASSOCIATES,09-Jan-2026 09:25 AM,Rejected-Finance,Lowest Bidder,16-Jan-2026 03:23 PM,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH||EE CONSTRUCTION DIVISION-1 PWD ETAWAH,2026_CEKNP_1103347_2,1929/5A/2025 Date 17.11.2025,Janpad Etawah me vidhan sabha Etawah ke Antargat padne wale Etawah Kachauraghat Marg (ODR) Me Nirmit Yamuna Nadi Setu (Agra ki Or) ki Marammat aadi ka karya,1.0,5795763.0,Mukesh Babu,INR,"1,558,737.21",16-Jan-2026,"INR 1,558,737.21",60.0,SANJEEV KUMAR,17-Jan-2026 05:43 PM,boqcomparativechart.pdf (166.00 KB),MS Mukesh Babu,Sanjeev Kumar,Internal,E.E.C.D.-3 PWD Etawah,SANJEEV KUMAR,16-Jan-2026 03:23 PM,finsummary_2034722.pdf (166.34 KB),Technical,Bid opening summary,SANJEEV KUMAR,14-Jan-2026 02:00 PM,technical_2034722.pdf,Sanjeev Kumar,Internal,"E.E. C.D.-3, PWD Etawah",SANJEEV KUMAR,14-Jan-2026 02:04 PM,14-Jan-2026 03:00 PM,techsummary_2034722.pdf (685.03 KB),Finance,Bid opening summary,SANJEEV KUMAR,16-Jan-2026 03:13 PM,finance_2034722.pdf,BOQ Comparative Chart,AOC,Cheif Engineer Kanpur Zone PWD Kanpur||SE ETAWAH CIRCLE PWD ETAWAH||EE CONSTRUCTION DIVISION-1 PWD ETAWAH,1929/5A/2025 Date 17.11.2025,2026_CEKNP_1103347_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Nit,"1,60,000",Yes,fixed,,Nil,Nil,944.0,Nil,Nil,No,02-Jan-2026 10:00 AM,09-Jan-2026 12:30 PM,02-Jan-2026 10:00 AM,09-Jan-2026 12:00 PM,NA ,NA ,02-Jan-2026 10:00 AM,09-Jan-2026 12:00 PM,14-Jan-2026 03:00 PM,"E.E. C.D.-1, PWD",Etawah,Janpad Etawah me vidhan sabha Etawah ke Antargat padne wale Etawah Kachauraghat Marg (ODR) Me Nirmit Yamuna Nadi Setu (Agra ki Or) ki Marammat aadi ka karya,Janpad Etawah me vidhan sabha Etawah ke Antargat padne wale Etawah Kachauraghat Marg (ODR) Me Nirmit Yamuna Nadi Setu (Agra ki Or) ki Marammat aadi ka karya,Please refer Tender documents. ,NA ,"16,00,000",Civil Works - Bridges,NA ,Tender,90.0,60.0,Etawah,206001.0,"E.E. C.D.-1, PWD Etawah ","E.E. C.D.-1, PWD Etawah ",05-Jan-2026 12:00 PM ,"E.E. C.D.-1, PWD Etawah",No ,No,AOC
2.0,5795763.0,Mukesh Babu,08-Jan-2026 09:26 PM,Accepted-AOC,Ist Lowest Bidder,17-Jan-2026 05:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,Sudhhi Patra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
